# tau / ps;  MSD / pm^2;  Derivative
0.000000; 0.000000; 15530.085182
1.000000; 15530.085182; 8232.179371
2.000000; 23762.264553; 7136.980438
3.000000; 30899.244991; 6723.909931
4.000000; 37623.154922; 6519.896582
5.000000; 44143.051503; 6241.697596
6.000000; 50384.749099; 6061.842122
7.000000; 56446.591221; 5920.162511
8.000000; 62366.753733; 5765.263911
9.000000; 68132.017644; 5663.205649
10.000000; 73795.223292; 5638.272615
11.000000; 79433.495907; 5553.410158
12.000000; 84986.906065; 5528.259262
13.000000; 90515.165327; 5398.743379
14.000000; 95913.908706; 5434.571357
15.000000; 101348.480063; 5308.074565
16.000000; 106656.554629; 5289.722629
17.000000; 111946.277258; 5257.954643
18.000000; 117204.231901; 5256.795078
19.000000; 122461.026979; 5269.259918
20.000000; 127730.286896; 5175.774573
21.000000; 132906.061470; 5161.162311
22.000000; 138067.223780; 5092.156350
23.000000; 143159.380130; 5085.207916
24.000000; 148244.588046; 5076.198006
25.000000; 153320.786052; 5061.425401
26.000000; 158382.211452; 5096.353210
27.000000; 163478.564662; 5207.602576
28.000000; 168686.167238; 5132.527705
29.000000; 173818.694944; 5221.669650
30.000000; 179040.364594; 5192.090601
31.000000; 184232.455195; 5185.136323
32.000000; 189417.591518; 5176.445482
33.000000; 194594.037001; 5193.605173
34.000000; 199787.642173; 5195.249111
35.000000; 204982.891285; 5035.240084
36.000000; 210018.131368; 5108.144370
37.000000; 215126.275738; 5025.845920
38.000000; 220152.121659; 5007.388258
39.000000; 225159.509916; 5043.138204
40.000000; 230202.648120; 5062.278405
41.000000; 235264.926525; 5061.287192
42.000000; 240326.213717; 5040.923451
43.000000; 245367.137168; 5030.345284
44.000000; 250397.482452; 5139.363598
45.000000; 255536.846050; 5042.451770
46.000000; 260579.297820; 5065.597783
47.000000; 265644.895602; 4978.807770
48.000000; 270623.703373; 4979.184573
49.000000; 275602.887945; 4995.964986
50.000000; 280598.852931; 5053.687015
51.000000; 285652.539946; 5033.962997
52.000000; 290686.502943; 4927.627376
53.000000; 295614.130319; 4855.160959
54.000000; 300469.291278; 4896.800252
55.000000; 305366.091530; 4976.370570
56.000000; 310342.462100; 4910.947720
57.000000; 315253.409820; 4990.028708
58.000000; 320243.438528; 5026.844779
59.000000; 325270.283307; 0.000000
