# Tau / ps;  Linear Fit to MSD / pm^2
30.0000;  179699.6980
30.1504;  180456.9578
30.3008;  181214.2175
30.4511;  181971.4773
30.6015;  182728.7370
30.7519;  183485.9967
30.9023;  184243.2565
31.0526;  185000.5162
31.2030;  185757.7760
31.3534;  186515.0357
31.5038;  187272.2955
31.6541;  188029.5552
31.8045;  188786.8149
31.9549;  189544.0747
32.1053;  190301.3344
32.2556;  191058.5942
32.4060;  191815.8539
32.5564;  192573.1137
32.7068;  193330.3734
32.8571;  194087.6331
33.0075;  194844.8929
33.1579;  195602.1526
33.3083;  196359.4124
33.4586;  197116.6721
33.6090;  197873.9319
33.7594;  198631.1916
33.9098;  199388.4513
34.0602;  200145.7111
34.2105;  200902.9708
34.3609;  201660.2306
34.5113;  202417.4903
34.6617;  203174.7501
34.8120;  203932.0098
34.9624;  204689.2695
35.1128;  205446.5293
35.2632;  206203.7890
35.4135;  206961.0488
35.5639;  207718.3085
35.7143;  208475.5683
35.8647;  209232.8280
36.0150;  209990.0877
36.1654;  210747.3475
36.3158;  211504.6072
36.4662;  212261.8670
36.6165;  213019.1267
36.7669;  213776.3865
36.9173;  214533.6462
37.0677;  215290.9059
37.2180;  216048.1657
37.3684;  216805.4254
37.5188;  217562.6852
37.6692;  218319.9449
37.8195;  219077.2047
37.9699;  219834.4644
38.1203;  220591.7241
38.2707;  221348.9839
38.4211;  222106.2436
38.5714;  222863.5034
38.7218;  223620.7631
38.8722;  224378.0229
39.0226;  225135.2826
39.1729;  225892.5423
39.3233;  226649.8021
39.4737;  227407.0618
39.6241;  228164.3216
39.7744;  228921.5813
39.9248;  229678.8411
40.0752;  230436.1008
40.2256;  231193.3605
40.3759;  231950.6203
40.5263;  232707.8800
40.6767;  233465.1398
40.8271;  234222.3995
40.9774;  234979.6593
41.1278;  235736.9190
41.2782;  236494.1787
41.4286;  237251.4385
41.5789;  238008.6982
41.7293;  238765.9580
41.8797;  239523.2177
42.0301;  240280.4775
42.1805;  241037.7372
42.3308;  241794.9969
42.4812;  242552.2567
42.6316;  243309.5164
42.7820;  244066.7762
42.9323;  244824.0359
43.0827;  245581.2957
43.2331;  246338.5554
43.3835;  247095.8151
43.5338;  247853.0749
43.6842;  248610.3346
43.8346;  249367.5944
43.9850;  250124.8541
44.1353;  250882.1139
44.2857;  251639.3736
44.4361;  252396.6333
44.5865;  253153.8931
44.7368;  253911.1528
44.8872;  254668.4126
45.0376;  255425.6723
45.1880;  256182.9321
45.3383;  256940.1918
45.4887;  257697.4515
45.6391;  258454.7113
45.7895;  259211.9710
45.9398;  259969.2308
46.0902;  260726.4905
46.2406;  261483.7503
46.3910;  262241.0100
46.5414;  262998.2697
46.6917;  263755.5295
46.8421;  264512.7892
46.9925;  265270.0490
47.1429;  266027.3087
47.2932;  266784.5685
47.4436;  267541.8282
47.5940;  268299.0879
47.7444;  269056.3477
47.8947;  269813.6074
48.0451;  270570.8672
48.1955;  271328.1269
48.3459;  272085.3867
48.4962;  272842.6464
48.6466;  273599.9061
48.7970;  274357.1659
48.9474;  275114.4256
49.0977;  275871.6854
49.2481;  276628.9451
49.3985;  277386.2049
49.5489;  278143.4646
49.6992;  278900.7243
49.8496;  279657.9841
50.0000;  280415.2438
50.1504;  281172.5036
50.3008;  281929.7633
50.4511;  282687.0231
50.6015;  283444.2828
50.7519;  284201.5425
50.9023;  284958.8023
51.0526;  285716.0620
51.2030;  286473.3218
51.3534;  287230.5815
51.5038;  287987.8413
51.6541;  288745.1010
51.8045;  289502.3607
51.9549;  290259.6205
52.1053;  291016.8802
52.2556;  291774.1400
52.4060;  292531.3997
52.5564;  293288.6595
52.7068;  294045.9192
52.8571;  294803.1789
53.0075;  295560.4387
53.1579;  296317.6984
53.3083;  297074.9582
53.4586;  297832.2179
53.6090;  298589.4776
53.7594;  299346.7374
53.9098;  300103.9971
54.0602;  300861.2569
54.2105;  301618.5166
54.3609;  302375.7764
54.5113;  303133.0361
54.6617;  303890.2958
54.8120;  304647.5556
54.9624;  305404.8153
55.1128;  306162.0751
55.2632;  306919.3348
55.4135;  307676.5946
55.5639;  308433.8543
55.7143;  309191.1140
55.8647;  309948.3738
56.0150;  310705.6335
56.1654;  311462.8933
56.3158;  312220.1530
56.4662;  312977.4128
56.6165;  313734.6725
56.7669;  314491.9322
56.9173;  315249.1920
57.0677;  316006.4517
57.2180;  316763.7115
57.3684;  317520.9712
57.5188;  318278.2310
57.6692;  319035.4907
57.8195;  319792.7504
57.9699;  320550.0102
58.1203;  321307.2699
58.2707;  322064.5297
58.4211;  322821.7894
58.5714;  323579.0492
58.7218;  324336.3089
58.8722;  325093.5686
59.0226;  325850.8284
59.1729;  326608.0881
59.3233;  327365.3479
59.4737;  328122.6076
59.6241;  328879.8674
59.7744;  329637.1271
59.9248;  330394.3868
