# tau / ps;  MSD / pm^2;  Derivative
0.000000; 0.000000; 13151.958637
1.000000; 13151.958637; 7210.462357
2.000000; 20362.420994; 6349.171140
3.000000; 26711.592134; 6058.214711
4.000000; 32769.806845; 5963.863153
5.000000; 38733.669999; 5799.265478
6.000000; 44532.935477; 5686.912418
7.000000; 50219.847894; 5571.180252
8.000000; 55791.028146; 5472.514993
9.000000; 61263.543139; 5404.201229
10.000000; 66667.744368; 5412.878558
11.000000; 72080.622926; 5362.257790
12.000000; 77442.880715; 5369.851485
13.000000; 82812.732200; 5285.148926
14.000000; 88097.881126; 5350.228009
15.000000; 93448.109135; 5233.138194
16.000000; 98681.247328; 5260.277546
17.000000; 103941.524875; 5268.173225
18.000000; 109209.698099; 5268.397875
19.000000; 114478.095974; 5267.149124
20.000000; 119745.245097; 5199.780358
21.000000; 124945.025455; 5217.036805
22.000000; 130162.062260; 5139.339450
23.000000; 135301.401710; 5167.870805
24.000000; 140469.272515; 5135.039327
25.000000; 145604.311842; 5145.540863
26.000000; 150749.852705; 5187.917865
27.000000; 155937.770570; 5301.683666
28.000000; 161239.454236; 5197.502515
29.000000; 166436.956751; 5320.692706
30.000000; 171757.649456; 5313.736492
31.000000; 177071.385948; 5299.787571
32.000000; 182371.173519; 5277.412165
33.000000; 187648.585684; 5311.648344
34.000000; 192960.234028; 5321.803264
35.000000; 198282.037291; 5183.399362
36.000000; 203465.436654; 5271.637286
37.000000; 208737.073940; 5154.133501
38.000000; 213891.207441; 5166.605103
39.000000; 219057.812544; 5191.614025
40.000000; 224249.426569; 5217.763586
41.000000; 229467.190155; 5266.379690
42.000000; 234733.569845; 5236.582537
43.000000; 239970.152382; 5187.986732
44.000000; 245158.139114; 5284.185088
45.000000; 250442.324202; 5205.482090
46.000000; 255647.806293; 5237.720353
47.000000; 260885.526646; 5151.278898
48.000000; 266036.805544; 5160.180449
49.000000; 271196.985994; 5226.621266
50.000000; 276423.607259; 5256.042018
51.000000; 281679.649277; 5201.566366
52.000000; 286881.215643; 5089.696350
53.000000; 291970.911993; 5058.906532
54.000000; 297029.818525; 5086.254961
55.000000; 302116.073486; 5176.639783
56.000000; 307292.713269; 5077.020387
57.000000; 312369.733656; 5114.160186
58.000000; 317483.893842; 5154.238576
59.000000; 322638.132418; 0.000000
