# Tau / ps;  Linear Fit to MSD / pm^2
30.0000;  172186.8260
30.1504;  172969.2342
30.3008;  173751.6425
30.4511;  174534.0508
30.6015;  175316.4590
30.7519;  176098.8673
30.9023;  176881.2755
31.0526;  177663.6838
31.2030;  178446.0921
31.3534;  179228.5003
31.5038;  180010.9086
31.6541;  180793.3168
31.8045;  181575.7251
31.9549;  182358.1334
32.1053;  183140.5416
32.2556;  183922.9499
32.4060;  184705.3581
32.5564;  185487.7664
32.7068;  186270.1747
32.8571;  187052.5829
33.0075;  187834.9912
33.1579;  188617.3994
33.3083;  189399.8077
33.4586;  190182.2160
33.6090;  190964.6242
33.7594;  191747.0325
33.9098;  192529.4407
34.0602;  193311.8490
34.2105;  194094.2573
34.3609;  194876.6655
34.5113;  195659.0738
34.6617;  196441.4820
34.8120;  197223.8903
34.9624;  198006.2986
35.1128;  198788.7068
35.2632;  199571.1151
35.4135;  200353.5233
35.5639;  201135.9316
35.7143;  201918.3399
35.8647;  202700.7481
36.0150;  203483.1564
36.1654;  204265.5646
36.3158;  205047.9729
36.4662;  205830.3812
36.6165;  206612.7894
36.7669;  207395.1977
36.9173;  208177.6059
37.0677;  208960.0142
37.2180;  209742.4224
37.3684;  210524.8307
37.5188;  211307.2390
37.6692;  212089.6472
37.8195;  212872.0555
37.9699;  213654.4637
38.1203;  214436.8720
38.2707;  215219.2803
38.4211;  216001.6885
38.5714;  216784.0968
38.7218;  217566.5050
38.8722;  218348.9133
39.0226;  219131.3216
39.1729;  219913.7298
39.3233;  220696.1381
39.4737;  221478.5463
39.6241;  222260.9546
39.7744;  223043.3629
39.9248;  223825.7711
40.0752;  224608.1794
40.2256;  225390.5876
40.3759;  226172.9959
40.5263;  226955.4042
40.6767;  227737.8124
40.8271;  228520.2207
40.9774;  229302.6289
41.1278;  230085.0372
41.2782;  230867.4455
41.4286;  231649.8537
41.5789;  232432.2620
41.7293;  233214.6702
41.8797;  233997.0785
42.0301;  234779.4868
42.1805;  235561.8950
42.3308;  236344.3033
42.4812;  237126.7115
42.6316;  237909.1198
42.7820;  238691.5281
42.9323;  239473.9363
43.0827;  240256.3446
43.2331;  241038.7528
43.3835;  241821.1611
43.5338;  242603.5694
43.6842;  243385.9776
43.8346;  244168.3859
43.9850;  244950.7941
44.1353;  245733.2024
44.2857;  246515.6107
44.4361;  247298.0189
44.5865;  248080.4272
44.7368;  248862.8354
44.8872;  249645.2437
45.0376;  250427.6519
45.1880;  251210.0602
45.3383;  251992.4685
45.4887;  252774.8767
45.6391;  253557.2850
45.7895;  254339.6932
45.9398;  255122.1015
46.0902;  255904.5098
46.2406;  256686.9180
46.3910;  257469.3263
46.5414;  258251.7345
46.6917;  259034.1428
46.8421;  259816.5511
46.9925;  260598.9593
47.1429;  261381.3676
47.2932;  262163.7758
47.4436;  262946.1841
47.5940;  263728.5924
47.7444;  264511.0006
47.8947;  265293.4089
48.0451;  266075.8171
48.1955;  266858.2254
48.3459;  267640.6337
48.4962;  268423.0419
48.6466;  269205.4502
48.7970;  269987.8584
48.9474;  270770.2667
49.0977;  271552.6750
49.2481;  272335.0832
49.3985;  273117.4915
49.5489;  273899.8997
49.6992;  274682.3080
49.8496;  275464.7163
50.0000;  276247.1245
50.1504;  277029.5328
50.3008;  277811.9410
50.4511;  278594.3493
50.6015;  279376.7576
50.7519;  280159.1658
50.9023;  280941.5741
51.0526;  281723.9823
51.2030;  282506.3906
51.3534;  283288.7989
51.5038;  284071.2071
51.6541;  284853.6154
51.8045;  285636.0236
51.9549;  286418.4319
52.1053;  287200.8402
52.2556;  287983.2484
52.4060;  288765.6567
52.5564;  289548.0649
52.7068;  290330.4732
52.8571;  291112.8814
53.0075;  291895.2897
53.1579;  292677.6980
53.3083;  293460.1062
53.4586;  294242.5145
53.6090;  295024.9227
53.7594;  295807.3310
53.9098;  296589.7393
54.0602;  297372.1475
54.2105;  298154.5558
54.3609;  298936.9640
54.5113;  299719.3723
54.6617;  300501.7806
54.8120;  301284.1888
54.9624;  302066.5971
55.1128;  302849.0053
55.2632;  303631.4136
55.4135;  304413.8219
55.5639;  305196.2301
55.7143;  305978.6384
55.8647;  306761.0466
56.0150;  307543.4549
56.1654;  308325.8632
56.3158;  309108.2714
56.4662;  309890.6797
56.6165;  310673.0879
56.7669;  311455.4962
56.9173;  312237.9045
57.0677;  313020.3127
57.2180;  313802.7210
57.3684;  314585.1292
57.5188;  315367.5375
57.6692;  316149.9458
57.8195;  316932.3540
57.9699;  317714.7623
58.1203;  318497.1705
58.2707;  319279.5788
58.4211;  320061.9871
58.5714;  320844.3953
58.7218;  321626.8036
58.8722;  322409.2118
59.0226;  323191.6201
59.1729;  323974.0284
59.3233;  324756.4366
59.4737;  325538.8449
59.6241;  326321.2531
59.7744;  327103.6614
59.9248;  327886.0697
