# Distance / pm;  g(r);  Integral
1.666666667;  0.000000000;  0.000000000
5.000000000;  0.000000000;  0.000000000
8.333333333;  0.000000000;  0.000000000
11.66666667;  0.000000000;  0.000000000
15.00000000;  0.000000000;  0.000000000
18.33333333;  0.000000000;  0.000000000
21.66666667;  0.000000000;  0.000000000
25.00000000;  0.000000000;  0.000000000
28.33333333;  0.000000000;  0.000000000
31.66666667;  0.000000000;  0.000000000
35.00000000;  0.000000000;  0.000000000
38.33333333;  0.000000000;  0.000000000
41.66666667;  0.000000000;  0.000000000
45.00000000;  0.000000000;  0.000000000
48.33333333;  0.000000000;  0.000000000
51.66666667;  0.000000000;  0.000000000
55.00000000;  0.000000000;  0.000000000
58.33333333;  0.000000000;  0.000000000
61.66666667;  0.000000000;  0.000000000
65.00000000;  0.000000000;  0.000000000
68.33333333;  0.000000000;  0.000000000
71.66666667;  0.000000000;  0.000000000
75.00000000;  0.000000000;  0.000000000
78.33333333;  0.000000000;  0.000000000
81.66666667;  0.000000000;  0.000000000
85.00000000;  0.000000000;  0.000000000
88.33333333;  0.000000000;  0.000000000
91.66666667;  0.000000000;  0.000000000
95.00000000;  0.000000000;  0.000000000
98.33333333;  0.000000000;  0.000000000
101.6666667;  0.000000000;  0.000000000
105.0000000;  0.000000000;  0.000000000
108.3333333;  0.000000000;  0.000000000
111.6666667;  0.000000000;  0.000000000
115.0000000;  0.000000000;  0.000000000
118.3333333;  0.000000000;  0.000000000
121.6666667;  0.000000000;  0.000000000
125.0000000;  0.000000000;  0.000000000
128.3333333;  0.000000000;  0.000000000
131.6666667;  0.000000000;  0.000000000
135.0000000;  0.000000000;  0.000000000
138.3333333;  0.000000000;  0.000000000
141.6666667;  0.000000000;  0.000000000
145.0000000;  0.000000000;  0.000000000
148.3333333;  0.000000000;  0.000000000
151.6666667;  0.000000000;  0.000000000
155.0000000;  0.000000000;  0.000000000
158.3333333;  0.000000000;  0.000000000
161.6666667;  0.000000000;  0.000000000
165.0000000;  0.000000000;  0.000000000
168.3333333;  0.000000000;  0.000000000
171.6666667;  0.000000000;  0.000000000
175.0000000;  0.000000000;  0.000000000
178.3333333;  0.000000000;  0.000000000
181.6666667;  0.000000000;  0.000000000
185.0000000;  0.000000000;  0.000000000
188.3333333;  0.000000000;  0.000000000
191.6666667;  0.000000000;  0.000000000
195.0000000;  0.000000000;  0.000000000
198.3333333;  0.000000000;  0.000000000
201.6666667;  0.000000000;  0.000000000
205.0000000;  0.000000000;  0.000000000
208.3333333;  0.000000000;  0.000000000
211.6666667;  0.0002218440036;  8.136158140E-06
215.0000000;  0.002725688025;  0.0001112743553
218.3333333;  0.01606195697;  0.0007380393814
221.6666667;  0.04153132588;  0.002408524193
225.0000000;  0.06114095861;  0.004942269711
228.3333333;  0.1000286581;  0.009211293349
231.6666667;  0.2141305294;  0.01861872244
235.0000000;  0.4039493983;  0.03687985638
238.3333333;  0.6403123681;  0.06665311120
241.6666667;  0.9883286284;  0.1139028634
245.0000000;  1.480444388;  0.1866454494
248.3333333;  2.076183702;  0.2914548179
251.6666667;  2.716092113;  0.4322734132
255.0000000;  3.319351607;  0.6089575558
258.3333333;  3.801200847;  0.8166140458
261.6666667;  4.048315261;  1.043514191
265.0000000;  4.034351727;  1.275429278
268.3333333;  3.773915455;  1.497865123
271.6666667;  3.378996850;  1.702003056
275.0000000;  2.968617440;  1.885776481
278.3333333;  2.614418757;  2.051570384
281.6666667;  2.320723117;  2.202285591
285.0000000;  2.070964317;  2.339982775
288.3333333;  1.856247811;  2.466307472
291.6666667;  1.683028709;  2.583507474
295.0000000;  1.520129828;  2.691797162
298.3333333;  1.379245763;  2.792283613
301.6666667;  1.292383390;  2.888557434
305.0000000;  1.211043998;  2.980776706
308.3333333;  1.165289655;  3.071461997
311.6666667;  1.115315556;  3.160144998
315.0000000;  1.081910354;  3.248021793
318.3333333;  1.084385418;  3.337973548
321.6666667;  1.079636345;  3.429416717
325.0000000;  1.076226695;  3.522470077 
328.3333333;  1.097184257;  3.619291402
331.6666667;  1.135311906;  3.721521851
335.0000000;  1.168065650;  3.828826422
338.3333333;  1.205742525;  3.941807427
341.6666667;  1.249323307;  4.061190095
345.0000000;  1.285549082;  4.186443056
348.3333333;  1.321702802;  4.317718944
351.6666667;  1.349482936;  4.454331567
355.0000000;  1.384835217;  4.597193252
358.3333333;  1.400354994;  4.744381612
361.6666667;  1.412756400;  4.895648925
365.0000000;  1.428811128;  5.051468259
368.3333333;  1.434398638;  5.210767110
371.6666667;  1.411425276;  5.370364505
375.0000000;  1.374374404;  5.528572426
378.3333333;  1.332409334;  5.684688442
381.6666667;  1.268773829;  5.835979481
385.0000000;  1.196064925;  5.981102632
388.3333333;  1.120335066;  6.119401207
391.6666667;  1.039327278;  6.249911854
395.0000000;  0.9584430284;  6.372322965
398.3333333;  0.8805868082;  6.486696563
401.6666667;  0.8165630125;  6.594536978
405.0000000;  0.7605411199;  6.696652784
408.3333333;  0.7207774668;  6.795029212
411.6666667;  0.6900168285;  6.890751095
415.0000000;  0.6681718434;  6.984949699
418.3333333;  0.6563233379;  7.078970265
421.6666667;  0.6625852429;  7.175406519
425.0000000;  0.6793630000;  7.275854161
428.3333333;  0.7034799996;  7.381505611
431.6666667;  0.7337170951;  7.493419914
435.0000000;  0.7786082725;  7.614022723
438.3333333;  0.8191504483;  7.742857329
441.6666667;  0.8654557389;  7.881052841
445.0000000;  0.9092756112;  8.028445334
448.3333333;  0.9480606742;  8.184435767
451.6666667;  0.9756296104;  8.347358166
455.0000000;  0.9980585785;  8.516495132
458.3333333;  1.007993462;  8.689827746
461.6666667;  1.015887284;  8.867067941
465.0000000;  1.005718126;  9.045076881
468.3333333;  0.9900370428;  9.222831620
471.6666667;  0.9743746198;  9.400273410
475.0000000;  0.9588320264;  9.577361480
478.3333333;  0.9360970434;  9.752685610
481.6666667;  0.9185726228;  9.927133687
485.0000000;  0.9133731545;  10.10300346
488.3333333;  0.9094723074;  10.28053752
491.6666667;  0.9067030448;  10.45995553
495.0000000;  0.9149397080;  10.64346660
498.3333333;  0.9187037221;  10.83022268
501.6666667;  0.9248334884;  11.02074831
505.0000000;  0.9318209252;  11.21527292
508.3333333;  0.9373838451;  11.41355067
511.6666667;  0.9470714708;  11.61651341
515.0000000;  0.9543516540;  11.82370979
518.3333333;  0.9569200330;  12.03416186
521.6666667;  0.9629262013;  12.24866735
525.0000000;  0.9691996487;  12.46733830
528.3333333;  0.9749181660;  12.69010147
531.6666667;  0.9801725640;  12.91690019
535.0000000;  0.9838776674;  13.14741979
538.3333333;  0.9873461360;  13.38164365
541.6666667;  0.9869115062;  13.61867270
545.0000000;  0.9881271638;  13.85892356
548.3333333;  0.9874701778;  14.10196056
551.6666667;  0.9898581520;  14.34855629
555.0000000;  0.9904376137;  14.59828712
558.3333333;  0.9876347608;  14.85031149
561.6666667;  0.9879524574;  15.10543612
565.0000000;  0.9862010726;  15.36314026
568.3333333;  0.9935031418;  15.62582481
571.6666667;  0.9920263643;  15.89120466
575.0000000;  0.9954419372;  16.16061274
578.3333333;  1.002528951;  16.43509377
581.6666667;  1.005102816;  16.71346081
585.0000000;  1.008437813;  16.99596168
588.3333333;  1.009101367;  17.28187912
591.6666667;  1.012716056;  17.57208140
595.0000000;  1.013025192;  17.86565235
598.3333333;  1.017858391;  18.16393820
601.6666667;  1.013819673;  18.46436004
605.0000000;  1.013172772;  18.76792604
608.3333333;  1.005761892;  19.07260135
611.6666667;  0.9976201650;  19.37813123
615.0000000;  0.9897722423;  19.68457044
618.3333333;  0.9842930247;  19.99262564
621.6666667;  0.9750321166;  20.30108141
625.0000000;  0.9657084605;  20.60987258
628.3333333;  0.9579544395;  20.91946038
631.6666667;  0.9457534639;  21.22835663
635.0000000;  0.9358479219;  21.53725208
638.3333333;  0.9245766931;  21.84563956
641.6666667;  0.9198991440;  22.15567970
645.0000000;  0.9140391184;  22.46695377
648.3333333;  0.9052504256;  22.77842947
651.6666667;  0.9024244544;  23.09213385
655.0000000;  0.8973306369;  23.40726679
658.3333333;  0.8939622878;  23.72442035
661.6666667;  0.8922733935;  24.04418846
665.0000000;  0.8920133712;  24.36709239
668.3333333;  0.8921119771;  24.69327761
671.6666667;  0.8977417583;  25.02480368
675.0000000;  0.8978879889;  25.35968303
678.3333333;  0.9024278317;  25.69958794
681.6666667;  0.9051666864;  26.04388341
685.0000000;  0.9102186863;  26.39349476
688.3333333;  0.9168178743;  26.74907637
691.6666667;  0.9169725989;  27.10817079
695.0000000;  0.9240671272;  27.47353982
698.3333333;  0.9327821643;  27.84590098
701.6666667;  0.9358427159;  28.22305882
705.0000000;  0.9411255535;  28.60595795
708.3333333;  0.9441545382;  28.99373046
711.6666667;  0.9504143366;  29.38775638
715.0000000;  0.9531495293;  29.78662666
718.3333333;  0.9575492771;  30.19108307
721.6666667;  0.9618891718;  30.60115201
725.0000000;  0.9686764730;  31.01793818
728.3333333;  0.9689849700;  31.43869963
731.6666667;  0.9720953963;  31.86468428
735.0000000;  0.9775811277;  32.29698504
738.3333333;  0.9833681059;  32.73579813
741.6666667;  0.9828110611;  33.17833154
745.0000000;  0.9851455178;  33.62591231
748.3333333;  0.9867388910;  34.07823765
751.6666667;  0.9880713559;  34.53521784
755.0000000;  0.9901528502;  34.99723129
758.3333333;  0.9915940531;  35.46401176
761.6666667;  0.9959596002;  35.93697794
765.0000000;  0.9984370133;  36.41527972
768.3333333;  0.9986145468;  36.89784458
771.6666667;  1.000172089;  37.38536483
775.0000000;  1.004511178;  37.87923934
778.3333333;  1.006261147;  38.37823918
781.6666667;  1.006549493;  38.88166646
785.0000000;  1.009495474;  39.39088254
788.3333333;  1.009880146;  39.90462804
791.6666667;  1.008605566;  40.42207340
795.0000000;  1.012745190;  40.94602703
798.3333333;  1.011937499;  41.47396222
801.6666667;  1.013082224;  42.00691747
805.0000000;  1.010878738;  42.54314513
808.3333333;  1.012082146;  43.08446645
811.6666667;  1.011719179;  43.63006572
815.0000000;  1.011646011;  44.18011572
818.3333333;  1.011887858;  44.73480687
821.6666667;  1.014671119;  45.29556426
825.0000000;  1.010598011;  45.85861132
828.3333333;  1.011031039;  46.42646066
831.6666667;  1.011211445;  46.99899154
835.0000000;  1.010452867;  47.57568810
838.3333333;  1.007293166;  48.15518044
841.6666667;  1.006209461;  48.73866180
845.0000000;  1.002464735;  49.32458522
848.3333333;  1.003655255;  49.91584175
851.6666667;  1.000983273;  50.51016736
855.0000000;  0.9994862364;  51.10825850
858.3333333;  0.9971146137;  51.70959194
861.6666667;  0.9981724447;  52.31624791
865.0000000;  0.9959043155;  52.92621743
