# Tau / ps;  Occurrence;  1-exp fit;  2-exp fit;  3-exp fit
30.57000000;  0.2250992616; 0.1276014244; 0.2412341441; 0.2271810379
30.58000000;  0.2250754923; 0.1275163527; 0.2411942877; 0.2271579881
30.59000000;  0.2250651536; 0.1274313378; 0.2411544378; 0.2271349459
30.60000000;  0.2249678585; 0.1273463796; 0.2411145945; 0.2271119112
30.61000000;  0.2249655731; 0.1272614780; 0.2410747578; 0.2270888840
30.62000000;  0.2249173619; 0.1271766330; 0.2410349277; 0.2270658643
30.63000000;  0.2250240307; 0.1270918445; 0.2409951042; 0.2270428521
30.64000000;  0.2249721526; 0.1270071126; 0.2409552872; 0.2270198474
30.65000000;  0.2248550327; 0.1269224372; 0.2409154769; 0.2269968502
30.66000000;  0.2248742421; 0.1268378183; 0.2408756731; 0.2269738604
30.67000000;  0.2248753714; 0.1267532557; 0.2408358758; 0.2269508782
30.68000000;  0.2249397929; 0.1266687495; 0.2407960852; 0.2269279033
30.69000000;  0.2248561244; 0.1265842997; 0.2407563011; 0.2269049359
30.70000000;  0.2248504095; 0.1264999062; 0.2407165236; 0.2268819760
30.71000000;  0.2246718929; 0.1264155689; 0.2406767527; 0.2268590234
30.72000000;  0.2248507105; 0.1263312879; 0.2406369883; 0.2268360783
30.73000000;  0.2247088393; 0.1262470630; 0.2405972305; 0.2268131406
30.74000000;  0.2247901415; 0.1261628944; 0.2405574793; 0.2267902102
30.75000000;  0.2247272145; 0.1260787818; 0.2405177347; 0.2267672873
30.76000000;  0.2247491171; 0.1259947253; 0.2404779966; 0.2267443717
30.77000000;  0.2247954723; 0.1259107248; 0.2404382651; 0.2267214635
30.78000000;  0.2248159144; 0.1258267804; 0.2403985401; 0.2266985626
30.79000000;  0.2248148403; 0.1257428919; 0.2403588217; 0.2266756691
30.80000000;  0.2247042100; 0.1256590593; 0.2403191099; 0.2266527829
30.81000000;  0.2246720701; 0.1255752826; 0.2402794046; 0.2266299041
30.82000000;  0.2245812288; 0.1254915618; 0.2402397059; 0.2266070325
30.83000000;  0.2246924064; 0.1254078968; 0.2402000138; 0.2265841683
30.84000000;  0.2246216129; 0.1253242876; 0.2401603282; 0.2265613114
30.85000000;  0.2246051160; 0.1252407341; 0.2401206491; 0.2265384617
30.86000000;  0.2244161520; 0.1251572364; 0.2400809767; 0.2265156194
30.87000000;  0.2244891814; 0.1250737943; 0.2400413107; 0.2264927842
30.88000000;  0.2244408679; 0.1249904078; 0.2400016514; 0.2264699564
30.89000000;  0.2245256518; 0.1249070769; 0.2399619986; 0.2264471358
30.90000000;  0.2243662459; 0.1248238016; 0.2399223523; 0.2264243225
30.91000000;  0.2242978508; 0.1247405818; 0.2398827126; 0.2264015163
30.92000000;  0.2242519618; 0.1246574174; 0.2398430794; 0.2263787174
30.93000000;  0.2242819344; 0.1245743086; 0.2398034528; 0.2263559257
30.94000000;  0.2242477869; 0.1244912551; 0.2397638327; 0.2263331412
30.95000000;  0.2243044418; 0.1244082570; 0.2397242192; 0.2263103639
30.96000000;  0.2242225602; 0.1243253142; 0.2396846122; 0.2262875938
30.97000000;  0.2241250023; 0.1242424268; 0.2396450118; 0.2262648309
30.98000000;  0.2242342932; 0.1241595946; 0.2396054179; 0.2262420751
30.99000000;  0.2241903399; 0.1240768176; 0.2395658305; 0.2262193265
31.00000000;  0.2242301147; 0.1239940958; 0.2395262497; 0.2261965850
31.01000000;  0.2240292081; 0.1239114292; 0.2394866754; 0.2261738507
31.02000000;  0.2240266167; 0.1238288176; 0.2394471077; 0.2261511235
31.03000000;  0.2240688376; 0.1237462612; 0.2394075465; 0.2261284034
31.04000000;  0.2241152267; 0.1236637598; 0.2393679918; 0.2261056904
31.05000000;  0.2240923127; 0.1235813134; 0.2393284437; 0.2260829845
31.06000000;  0.2240240857; 0.1234989219; 0.2392889021; 0.2260602858
31.07000000;  0.2239494822; 0.1234165854; 0.2392493671; 0.2260375941
31.08000000;  0.2239958752; 0.1233343038; 0.2392098385; 0.2260149094
31.09000000;  0.2239935258; 0.1232520770; 0.2391703165; 0.2259922319
31.10000000;  0.2239487947; 0.1231699051; 0.2391308011; 0.2259695614
31.11000000;  0.2240331699; 0.1230877879; 0.2390912921; 0.2259468979
31.12000000;  0.2237870393; 0.1230057255; 0.2390517897; 0.2259242415
31.13000000;  0.2238084441; 0.1229237178; 0.2390122939; 0.2259015921
31.14000000;  0.2236470539; 0.1228417648; 0.2389728045; 0.2258789497
31.15000000;  0.2238907147; 0.1227598664; 0.2389333217; 0.2258563143
31.16000000;  0.2237057838; 0.1226780226; 0.2388938454; 0.2258336859
31.17000000;  0.2236718007; 0.1225962334; 0.2388543756; 0.2258110645
31.18000000;  0.2235468833; 0.1225144987; 0.2388149123; 0.2257884501
31.19000000;  0.2235886256; 0.1224328185; 0.2387754556; 0.2257658427
31.20000000;  0.2237161663; 0.1223511928; 0.2387360053; 0.2257432422
31.21000000;  0.2234897419; 0.1222696215; 0.2386965616; 0.2257206487
31.22000000;  0.2234959410; 0.1221881045; 0.2386571244; 0.2256980622
31.23000000;  0.2234202549; 0.1221066419; 0.2386176937; 0.2256754826
31.24000000;  0.2234649442; 0.1220252337; 0.2385782696; 0.2256529099
31.25000000;  0.2235346489; 0.1219438797; 0.2385388519; 0.2256303441
31.26000000;  0.2235325150; 0.1218625799; 0.2384994408; 0.2256077852
31.27000000;  0.2235159125; 0.1217813343; 0.2384600362; 0.2255852333
