# Tau / ps;  Occurrence;  1-exp fit;  2-exp fit;  3-exp fit
5.350000000;  0.7852583274; 0.8565567700; 0.7766377317; 0.7862847326
5.360000000;  0.7850431825; 0.8563190558; 0.7764369632; 0.7860625882
5.370000000;  0.7848347448; 0.8560814076; 0.7762364344; 0.7858405990
5.380000000;  0.7846228828; 0.8558438253; 0.7760361442; 0.7856187648
5.390000000;  0.7844096491; 0.8556063089; 0.7758360915; 0.7853970853
5.400000000;  0.7842019190; 0.8553688585; 0.7756362750; 0.7851755604
5.410000000;  0.7839899602; 0.8551314740; 0.7754366937; 0.7849541898
5.420000000;  0.7837788621; 0.8548941554; 0.7752373463; 0.7847329733
5.430000000;  0.7835675086; 0.8546569026; 0.7750382317; 0.7845119107
5.440000000;  0.7833617052; 0.8544197156; 0.7748393487; 0.7842910017
5.450000000;  0.7831527440; 0.8541825945; 0.7746406962; 0.7840702462
5.460000000;  0.7829416963; 0.8539455392; 0.7744422731; 0.7838496440
5.470000000;  0.7827326712; 0.8537085497; 0.7742440783; 0.7836291947
5.480000000;  0.7825259372; 0.8534716259; 0.7740461106; 0.7834088982
5.490000000;  0.7823137211; 0.8532347679; 0.7738483689; 0.7831887544
5.500000000;  0.7821015173; 0.8529979757; 0.7736508521; 0.7829687629
5.510000000;  0.7818919174; 0.8527612491; 0.7734535591; 0.7827489235
5.520000000;  0.7816827324; 0.8525245882; 0.7732564888; 0.7825292361
5.530000000;  0.7814768672; 0.8522879931; 0.7730596401; 0.7823097004
5.540000000;  0.7812634621; 0.8520514636; 0.7728630120; 0.7820903162
5.550000000;  0.7810567736; 0.8518149997; 0.7726666034; 0.7818710833
5.560000000;  0.7808547472; 0.8515786014; 0.7724704132; 0.7816520015
5.570000000;  0.7806451796; 0.8513422688; 0.7722744403; 0.7814330705
5.580000000;  0.7804398719; 0.8511060017; 0.7720786837; 0.7812142902
5.590000000;  0.7802425361; 0.8508698002; 0.7718831423; 0.7809956604
5.600000000;  0.7800322477; 0.8506336643; 0.7716878151; 0.7807771807
5.610000000;  0.7798225980; 0.8503975939; 0.7714927010; 0.7805588511
5.620000000;  0.7796153312; 0.8501615890; 0.7712977990; 0.7803406713
5.630000000;  0.7793994456; 0.8499256496; 0.7711031082; 0.7801226411
5.640000000;  0.7791882234; 0.8496897757; 0.7709086274; 0.7799047602
5.650000000;  0.7789805475; 0.8494539673; 0.7707143556; 0.7796870285
5.660000000;  0.7787659954; 0.8492182243; 0.7705202919; 0.7794694458
5.670000000;  0.7785574950; 0.8489825467; 0.7703264352; 0.7792520119
5.680000000;  0.7783485599; 0.8487469345; 0.7701327845; 0.7790347264
5.690000000;  0.7781323443; 0.8485113877; 0.7699393389; 0.7788175894
5.700000000;  0.7779189147; 0.8482759063; 0.7697460974; 0.7786006004
5.710000000;  0.7777047813; 0.8480404902; 0.7695530589; 0.7783837593
5.720000000;  0.7774874822; 0.8478051395; 0.7693602225; 0.7781670660
5.730000000;  0.7772764609; 0.8475698541; 0.7691675873; 0.7779505202
5.740000000;  0.7770667502; 0.8473346339; 0.7689751522; 0.7777341216
5.750000000;  0.7768571417; 0.8470994791; 0.7687829163; 0.7775178701
5.760000000;  0.7766511722; 0.8468643895; 0.7685908787; 0.7773017655
5.770000000;  0.7764380076; 0.8466293652; 0.7683990384; 0.7770858076
5.780000000;  0.7762254821; 0.8463944061; 0.7682073944; 0.7768699962
5.790000000;  0.7760200439; 0.8461595121; 0.7680159459; 0.7766543310
5.800000000;  0.7758150221; 0.8459246834; 0.7678246919; 0.7764388119
5.810000000;  0.7756095211; 0.8456899199; 0.7676336314; 0.7762234386
5.820000000;  0.7754095426; 0.8454552215; 0.7674427636; 0.7760082109
5.830000000;  0.7752062636; 0.8452205882; 0.7672520875; 0.7757931287
5.840000000;  0.7749998177; 0.8449860201; 0.7670616022; 0.7755781918
5.850000000;  0.7747941914; 0.8447515170; 0.7668713069; 0.7753633998
5.860000000;  0.7745954334; 0.8445170790; 0.7666812006; 0.7751487527
5.870000000;  0.7743938669; 0.8442827061; 0.7664912824; 0.7749342502
5.880000000;  0.7741872508; 0.8440483983; 0.7663015514; 0.7747198922
5.890000000;  0.7739824405; 0.8438141554; 0.7661120068; 0.7745056784
5.900000000;  0.7737895649; 0.8435799776; 0.7659226476; 0.7742916086
5.910000000;  0.7735915951; 0.8433458648; 0.7657334730; 0.7740776826
5.920000000;  0.7733816718; 0.8431118169; 0.7655444822; 0.7738639002
5.930000000;  0.7731885715; 0.8428778340; 0.7653556742; 0.7736502612
5.940000000;  0.7729860719; 0.8426439160; 0.7651670482; 0.7734367655
5.950000000;  0.7727883834; 0.8424100629; 0.7649786033; 0.7732234128
5.960000000;  0.7725868535; 0.8421762748; 0.7647903388; 0.7730102028
5.970000000;  0.7723864137; 0.8419425515; 0.7646022537; 0.7727971355
5.980000000;  0.7721856741; 0.8417088931; 0.7644143472; 0.7725842107
5.990000000;  0.7719883570; 0.8414752995; 0.7642266184; 0.7723714280
6.000000000;  0.7717887672; 0.8412417708; 0.7640390666; 0.7721587874
6.010000000;  0.7715895505; 0.8410083068; 0.7638516910; 0.7719462885
6.020000000;  0.7713881949; 0.8407749077; 0.7636644906; 0.7717339313
6.030000000;  0.7711840718; 0.8405415733; 0.7634774647; 0.7715217156
6.040000000;  0.7709815327; 0.8403083037; 0.7632906124; 0.7713096410
6.050000000;  0.7707814751; 0.8400750988; 0.7631039331; 0.7710977075
6.060000000;  0.7705816561; 0.8398419587; 0.7629174257; 0.7708859148
6.070000000;  0.7703753893; 0.8396088832; 0.7627310897; 0.7706742628
6.080000000;  0.7701766754; 0.8393758724; 0.7625449241; 0.7704627511
6.090000000;  0.7699766743; 0.8391429263; 0.7623589281; 0.7702513798
6.100000000;  0.7697713011; 0.8389100449; 0.7621731011; 0.7700401485
6.110000000;  0.7695649987; 0.8386772280; 0.7619874422; 0.7698290570
6.120000000;  0.7693623907; 0.8384444758; 0.7618019506; 0.7696181052
6.130000000;  0.7691614577; 0.8382117882; 0.7616166256; 0.7694072929
6.140000000;  0.7689599550; 0.8379791652; 0.7614314663; 0.7691966199
6.150000000;  0.7687631812; 0.8377466067; 0.7612464722; 0.7689860859
6.160000000;  0.7685635481; 0.8375141127; 0.7610616422; 0.7687756908
6.170000000;  0.7683643334; 0.8372816833; 0.7608769759; 0.7685654344
6.180000000;  0.7681632019; 0.8370493184; 0.7606924722; 0.7683553165
6.190000000;  0.7679612759; 0.8368170180; 0.7605081307; 0.7681453369
6.200000000;  0.7677586450; 0.8365847820; 0.7603239504; 0.7679354954
6.210000000;  0.7675608349; 0.8363526105; 0.7601399306; 0.7677257919
6.220000000;  0.7673608379; 0.8361205034; 0.7599560707; 0.7675162261
6.230000000;  0.7671584288; 0.8358884607; 0.7597723699; 0.7673067978
6.240000000;  0.7669585949; 0.8356564825; 0.7595888274; 0.7670975069
6.250000000;  0.7667618759; 0.8354245686; 0.7594054426; 0.7668883531
6.260000000;  0.7665599585; 0.8351927190; 0.7592222147; 0.7666793363
6.270000000;  0.7663597180; 0.8349609339; 0.7590391430; 0.7664704563
6.280000000;  0.7661672227; 0.8347292130; 0.7588562269; 0.7662617128
6.290000000;  0.7659626509; 0.8344975565; 0.7586734656; 0.7660531058
6.300000000;  0.7657669488; 0.8342659642; 0.7584908583; 0.7658446350
6.310000000;  0.7655703174; 0.8340344362; 0.7583084045; 0.7656363002
6.320000000;  0.7653678108; 0.8338029725; 0.7581261034; 0.7654281012
6.330000000;  0.7651700394; 0.8335715730; 0.7579439544; 0.7652200379
6.340000000;  0.7649724174; 0.8333402377; 0.7577619567; 0.7650121101
6.350000000;  0.7647692786; 0.8331089666; 0.7575801096; 0.7648043175
6.360000000;  0.7645678626; 0.8328777597; 0.7573984126; 0.7645966600
6.370000000;  0.7643682147; 0.8326466170; 0.7572168649; 0.7643891374
6.380000000;  0.7641681764; 0.8324155384; 0.7570354658; 0.7641817495
6.390000000;  0.7639715712; 0.8321845240; 0.7568542147; 0.7639744961
6.400000000;  0.7637685473; 0.8319535736; 0.7566731110; 0.7637673771
6.410000000;  0.7635726010; 0.8317226874; 0.7564921539; 0.7635603922
6.420000000;  0.7633741949; 0.8314918652; 0.7563113429; 0.7633535413
6.430000000;  0.7631790882; 0.8312611071; 0.7561306772; 0.7631468242
6.440000000;  0.7629794062; 0.8310304130; 0.7559501563; 0.7629402407
6.450000000;  0.7627822138; 0.8307997830; 0.7557697794; 0.7627337906
6.460000000;  0.7625898073; 0.8305692169; 0.7555895460; 0.7625274737
6.470000000;  0.7623967859; 0.8303387149; 0.7554094554; 0.7623212899
6.480000000;  0.7621969373; 0.8301082768; 0.7552295070; 0.7621152389
6.490000000;  0.7620023704; 0.8298779027; 0.7550497001; 0.7619093206
6.500000000;  0.7618103399; 0.8296475925; 0.7548700341; 0.7617035348
