
>>> Condition Data >>>

    9397345 of 4400220000 molecules passed the conditions (0.21 percent).

List of reference molecules (C2H3O2) that passed the conditions:

  - 528:     1.9099 percent of the time (382 hits)
  - 529:     2.0799 percent of the time (416 hits)
  - 530:     1.6299 percent of the time (326 hits)
  - 531:     0.3100 percent of the time (62 hits)
  - 533:     0.0250 percent of the time (5 hits)
  - 534:    13.2743 percent of the time (2655 hits)
  - 535:     0.0900 percent of the time (18 hits)
  - 536:    24.6338 percent of the time (4927 hits)
  - 537:    20.5690 percent of the time (4114 hits)
  - 538:     4.0148 percent of the time (803 hits)
  - 539:    37.2431 percent of the time (7449 hits)
  - 540:    16.0392 percent of the time (3208 hits)
  - 541:     9.0245 percent of the time (1805 hits)
  - 542:    99.0250 percent of the time (19806 hits)
  - 543:     9.5895 percent of the time (1918 hits)
  - 544:     4.1048 percent of the time (821 hits)
  - 545:    22.2239 percent of the time (4445 hits)
  - 546:     6.0947 percent of the time (1219 hits)
  - 547:    10.1895 percent of the time (2038 hits)
  - 548:   100.0000 percent of the time (20001 hits)
  - 549:     9.8245 percent of the time (1965 hits)
  - 550:    23.4938 percent of the time (4699 hits)
  - 551:     5.5847 percent of the time (1117 hits)
  - 552:     2.2399 percent of the time (448 hits)
  - 553:     3.3248 percent of the time (665 hits)
  - 554:     1.5049 percent of the time (301 hits)
  - 555:     4.4248 percent of the time (885 hits)
  - 556:     3.9698 percent of the time (794 hits)
  - 557:     2.6399 percent of the time (528 hits)
  - 558:    43.5378 percent of the time (8708 hits)
  - 559:    19.9440 percent of the time (3989 hits)
  - 560:     1.7849 percent of the time (357 hits)
  - 561:    83.6208 percent of the time (16725 hits)
  - 562:    38.5281 percent of the time (7706 hits)
  - 563:     0.1050 percent of the time (21 hits)
  - 565:     2.6149 percent of the time (523 hits)
  - 566:     2.0799 percent of the time (416 hits)
  - 567:    30.3235 percent of the time (6065 hits)
  - 568:    26.7537 percent of the time (5351 hits)
  - 569:    12.2394 percent of the time (2448 hits)
  - 570:     4.9048 percent of the time (981 hits)
  - 571:     1.0599 percent of the time (212 hits)
  - 572:     0.2250 percent of the time (45 hits)
  - 573:     1.3749 percent of the time (275 hits)
  - 574:     0.1000 percent of the time (20 hits)
  - 575:     2.4499 percent of the time (490 hits)
  - 577:    99.9850 percent of the time (19998 hits)
  - 578:    99.6450 percent of the time (19930 hits)
  - 579:     2.4099 percent of the time (482 hits)
  - 580:    14.3793 percent of the time (2876 hits)
  - 581:    10.3445 percent of the time (2069 hits)
  - 582:     9.8995 percent of the time (1980 hits)
  - 583:     0.0850 percent of the time (17 hits)
  - 586:     0.0200 percent of the time (4 hits)
  - 588:    51.1924 percent of the time (10239 hits)
  - 590:    14.4143 percent of the time (2883 hits)
  - 591:     2.8349 percent of the time (567 hits)
  - 592:     2.7599 percent of the time (552 hits)
  - 594:    75.6412 percent of the time (15129 hits)
  - 595:     8.3646 percent of the time (1673 hits)
  - 596:    13.3543 percent of the time (2671 hits)
  - 597:    32.8384 percent of the time (6568 hits)
  - 598:     7.5796 percent of the time (1516 hits)
  - 599:     5.1397 percent of the time (1028 hits)
  - 600:    42.1129 percent of the time (8423 hits)
  - 601:    14.6293 percent of the time (2926 hits)
  - 602:     0.6000 percent of the time (120 hits)
  - 603:    10.3295 percent of the time (2066 hits)
  - 604:     4.2598 percent of the time (852 hits)
  - 605:     0.0500 percent of the time (10 hits)
  - 606:     0.1200 percent of the time (24 hits)
  - 607:     7.1146 percent of the time (1423 hits)
  - 608:    15.9492 percent of the time (3190 hits)
  - 609:    11.4994 percent of the time (2300 hits)
  - 610:    39.0330 percent of the time (7807 hits)
  - 611:    50.1275 percent of the time (10026 hits)
  - 612:    64.6618 percent of the time (12933 hits)
  - 613:     1.2449 percent of the time (249 hits)
  - 614:    42.0529 percent of the time (8411 hits)
  - 615:    59.2920 percent of the time (11859 hits)
  - 616:     2.6149 percent of the time (523 hits)
  - 617:     1.5949 percent of the time (319 hits)
  - 618:     4.4798 percent of the time (896 hits)
  - 619:     0.6550 percent of the time (131 hits)
  - 620:     0.0100 percent of the time (2 hits)
  - 621:     8.6696 percent of the time (1734 hits)
  - 622:    14.1893 percent of the time (2838 hits)
  - 623:    19.9190 percent of the time (3984 hits)
  - 624:    79.5310 percent of the time (15907 hits)
  - 625:    54.5473 percent of the time (10910 hits)
  - 626:     6.5047 percent of the time (1301 hits)
  - 627:     2.2049 percent of the time (441 hits)
  - 628:     8.3196 percent of the time (1664 hits)
  - 629:    35.5532 percent of the time (7111 hits)
  - 630:    31.8084 percent of the time (6362 hits)
  - 631:    14.9243 percent of the time (2985 hits)
  - 632:    11.4944 percent of the time (2299 hits)
  - 633:    10.7345 percent of the time (2147 hits)
  - 634:     5.1347 percent of the time (1027 hits)
  - 635:     3.4298 percent of the time (686 hits)
  - 636:     1.6849 percent of the time (337 hits)
  - 637:     1.1649 percent of the time (233 hits)
  - 638:     4.7598 percent of the time (952 hits)
  - 639:     1.2549 percent of the time (251 hits)
  - 640:     0.4300 percent of the time (86 hits)
  - 641:    10.0945 percent of the time (2019 hits)
  - 642:    20.9590 percent of the time (4192 hits)
  - 643:     3.3098 percent of the time (662 hits)
  - 644:     1.7299 percent of the time (346 hits)
  - 645:     0.4650 percent of the time (93 hits)
  - 646:     7.2996 percent of the time (1460 hits)
  - 647:     0.6900 percent of the time (138 hits)
  - 649:     0.5400 percent of the time (108 hits)
  - 650:     7.2446 percent of the time (1449 hits)
  - 651:    47.1926 percent of the time (9439 hits)
  - 655:     0.6200 percent of the time (124 hits)
  - 658:     0.3450 percent of the time (69 hits)
  - 659:    99.7250 percent of the time (19946 hits)
  - 660:     0.5500 percent of the time (110 hits)
  - 661:    27.4136 percent of the time (5483 hits)
  - 662:    50.5375 percent of the time (10108 hits)
  - 663:    34.9983 percent of the time (7000 hits)
  - 664:    27.4886 percent of the time (5498 hits)
  - 665:    29.2985 percent of the time (5860 hits)
  - 666:     6.3947 percent of the time (1279 hits)
  - 667:    99.9500 percent of the time (19991 hits)
  - 668:     8.0246 percent of the time (1605 hits)
  - 669:    39.7580 percent of the time (7952 hits)
  - 670:     1.3949 percent of the time (279 hits)
  - 671:     0.4950 percent of the time (99 hits)
  - 672:    32.9684 percent of the time (6594 hits)
  - 673:    19.6290 percent of the time (3926 hits)
  - 676:     0.0050 percent of the time (1 hits)
  - 679:     1.5549 percent of the time (311 hits)
  - 680:     1.3549 percent of the time (271 hits)
  - 681:     9.2695 percent of the time (1854 hits)
  - 682:     6.8747 percent of the time (1375 hits)
  - 683:     1.0399 percent of the time (208 hits)
  - 684:     0.0850 percent of the time (17 hits)
  - 685:     9.7345 percent of the time (1947 hits)
  - 686:     4.4648 percent of the time (893 hits)
  - 687:     3.0748 percent of the time (615 hits)
  - 688:     3.0998 percent of the time (620 hits)
  - 689:    66.5917 percent of the time (13319 hits)
  - 690:    12.2194 percent of the time (2444 hits)
  - 691:    26.3487 percent of the time (5270 hits)
  - 692:    63.6418 percent of the time (12729 hits)
  - 693:    12.3594 percent of the time (2472 hits)
  - 695:     0.0150 percent of the time (3 hits)
  - 697:     0.3350 percent of the time (67 hits)
  - 702:    12.4894 percent of the time (2498 hits)
  - 703:     0.0750 percent of the time (15 hits)
  - 704:    11.9644 percent of the time (2393 hits)
  - 705:    83.4408 percent of the time (16689 hits)
  - 706:   100.0000 percent of the time (20001 hits)
  - 707:    13.6393 percent of the time (2728 hits)
  - 708:     0.0350 percent of the time (7 hits)
  - 709:    11.1494 percent of the time (2230 hits)
  - 710:     6.5297 percent of the time (1306 hits)
  - 711:    19.3290 percent of the time (3866 hits)
  - 712:    62.2269 percent of the time (12446 hits)
  - 713:    68.1416 percent of the time (13629 hits)
  - 714:    16.8592 percent of the time (3372 hits)
  - 717:    13.6243 percent of the time (2725 hits)
  - 718:     7.6596 percent of the time (1532 hits)
  - 719:    46.7727 percent of the time (9355 hits)
  - 720:    44.8728 percent of the time (8975 hits)
  - 721:     8.4146 percent of the time (1683 hits)
  - 722:   100.0000 percent of the time (20001 hits)
  - 723:    25.1437 percent of the time (5029 hits)
  - 724:     1.7349 percent of the time (347 hits)
  - 725:    53.1423 percent of the time (10629 hits)
  - 726:     4.1748 percent of the time (835 hits)
  - 728:     1.0899 percent of the time (218 hits)
  - 729:    27.6686 percent of the time (5534 hits)
  - 730:    22.0639 percent of the time (4413 hits)
  - 731:    41.9479 percent of the time (8390 hits)
  - 732:    11.3644 percent of the time (2273 hits)
  - 733:     1.4949 percent of the time (299 hits)
  - 734:     3.2248 percent of the time (645 hits)
  - 735:    31.6484 percent of the time (6330 hits)
  - 736:    82.2409 percent of the time (16449 hits)
  - 737:    22.2939 percent of the time (4459 hits)
  - 738:    33.7883 percent of the time (6758 hits)
  - 739:     4.9248 percent of the time (985 hits)
  - 740:    79.8360 percent of the time (15968 hits)
  - 741:   100.0000 percent of the time (20001 hits)
  - 742:    56.2972 percent of the time (11260 hits)
  - 743:    81.9459 percent of the time (16390 hits)
  - 744:    20.7240 percent of the time (4145 hits)
  - 745:     5.9297 percent of the time (1186 hits)
  - 746:     0.6450 percent of the time (129 hits)
  - 747:     1.5999 percent of the time (320 hits)
  - 748:    39.4680 percent of the time (7894 hits)
  - 749:    54.7823 percent of the time (10957 hits)
  - 750:     1.8249 percent of the time (365 hits)
  - 751:    46.5677 percent of the time (9314 hits)
  - 752:     0.9800 percent of the time (196 hits)
  - 753:    10.2295 percent of the time (2046 hits)
  - 754:    18.8841 percent of the time (3777 hits)
  - 755:     9.7995 percent of the time (1960 hits)
  - 756:    55.8422 percent of the time (11169 hits)
  - 757:    56.0722 percent of the time (11215 hits)
  - 758:    24.5538 percent of the time (4911 hits)
  - 759:     3.7448 percent of the time (749 hits)
  - 760:     4.5098 percent of the time (902 hits)
  - 761:     7.6346 percent of the time (1527 hits)
  - 762:    23.9888 percent of the time (4798 hits)
  - 763:    39.9280 percent of the time (7986 hits)
  - 764:    58.9971 percent of the time (11800 hits)
  - 765:    44.9528 percent of the time (8991 hits)
  - 766:     0.1550 percent of the time (31 hits)
  - 767:     0.3700 percent of the time (74 hits)
  - 768:    14.4393 percent of the time (2888 hits)
  - 769:    45.1527 percent of the time (9031 hits)
  - 770:     2.9299 percent of the time (586 hits)
  - 771:     5.2047 percent of the time (1041 hits)
  - 772:    10.6495 percent of the time (2130 hits)
  - 773:    13.1493 percent of the time (2630 hits)
  - 774:     1.4999 percent of the time (300 hits)
  - 775:    74.0013 percent of the time (14801 hits)
  - 776:     5.3447 percent of the time (1069 hits)
  - 777:     1.4049 percent of the time (281 hits)
  - 779:     4.8948 percent of the time (979 hits)
  - 780:     4.5898 percent of the time (918 hits)
  - 781:    23.5688 percent of the time (4714 hits)
  - 782:    62.1769 percent of the time (12436 hits)
  - 783:    12.1444 percent of the time (2429 hits)
  - 784:     0.1400 percent of the time (28 hits)
  - 785:     2.7749 percent of the time (555 hits)
  - 786:     0.1550 percent of the time (31 hits)
  - 787:     0.1150 percent of the time (23 hits)
  - 788:    74.9963 percent of the time (15000 hits)
  - 789:     2.7249 percent of the time (545 hits)
  - 790:    14.6243 percent of the time (2925 hits)
  - 791:    36.8882 percent of the time (7378 hits)
  - 792:    88.5856 percent of the time (17718 hits)
  - 793:    52.1174 percent of the time (10424 hits)
  - 794:    31.1234 percent of the time (6225 hits)
  - 795:     5.3547 percent of the time (1071 hits)
  - 796:     1.8999 percent of the time (380 hits)
  - 797:     2.5049 percent of the time (501 hits)
  - 798:     3.8048 percent of the time (761 hits)
  - 799:    14.0593 percent of the time (2812 hits)
  - 800:     4.5198 percent of the time (904 hits)
  - 801:     0.0750 percent of the time (15 hits)
  - 802:     1.3849 percent of the time (277 hits)
  - 803:     7.5396 percent of the time (1508 hits)
  - 804:    58.3221 percent of the time (11665 hits)
  - 805:    21.3639 percent of the time (4273 hits)
  - 806:     2.5599 percent of the time (512 hits)
  - 807:     0.0400 percent of the time (8 hits)
  - 809:     0.0850 percent of the time (17 hits)
  - 810:     0.1400 percent of the time (28 hits)
  - 811:    24.6338 percent of the time (4927 hits)
  - 812:    24.7038 percent of the time (4941 hits)
  - 813:    50.3175 percent of the time (10064 hits)
  - 814:    42.4529 percent of the time (8491 hits)
  - 815:    66.1417 percent of the time (13229 hits)
  - 816:    47.3376 percent of the time (9468 hits)
  - 817:     0.1650 percent of the time (33 hits)
  - 818:     0.0150 percent of the time (3 hits)
  - 819:     6.6247 percent of the time (1325 hits)
  - 820:     0.1000 percent of the time (20 hits)
  - 821:     0.2450 percent of the time (49 hits)
  - 822:     3.9798 percent of the time (796 hits)
  - 823:     0.9900 percent of the time (198 hits)
  - 824:     0.6550 percent of the time (131 hits)
  - 825:     5.9997 percent of the time (1200 hits)
  - 826:    53.4723 percent of the time (10695 hits)
  - 829:    30.7735 percent of the time (6155 hits)
  - 830:    99.7000 percent of the time (19941 hits)
  - 831:    10.6345 percent of the time (2127 hits)
  - 832:     0.0050 percent of the time (1 hits)
  - 834:     0.0250 percent of the time (5 hits)
  - 835:     7.1196 percent of the time (1424 hits)
  - 836:     0.1900 percent of the time (38 hits)
  - 838:    26.3537 percent of the time (5271 hits)
  - 839:     1.9349 percent of the time (387 hits)
  - 840:     2.1449 percent of the time (429 hits)
  - 841:     0.6650 percent of the time (133 hits)
  - 842:    23.0588 percent of the time (4612 hits)
  - 843:    19.8040 percent of the time (3961 hits)
  - 844:     2.4299 percent of the time (486 hits)
  - 845:    85.0107 percent of the time (17003 hits)
  - 846:     0.3450 percent of the time (69 hits)
  - 847:     6.0847 percent of the time (1217 hits)
  - 848:     0.3200 percent of the time (64 hits)
  - 849:     0.3550 percent of the time (71 hits)
  - 850:    59.8170 percent of the time (11964 hits)
  - 851:    18.5941 percent of the time (3719 hits)
  - 852:     0.0400 percent of the time (8 hits)
  - 853:     0.0250 percent of the time (5 hits)
  - 856:    43.2278 percent of the time (8646 hits)
  - 857:     3.1898 percent of the time (638 hits)
  - 858:     1.6699 percent of the time (334 hits)
  - 859:     0.0750 percent of the time (15 hits)
  - 860:    24.7888 percent of the time (4958 hits)
  - 861:    37.6781 percent of the time (7536 hits)
  - 862:     6.3797 percent of the time (1276 hits)
  - 863:    30.1985 percent of the time (6040 hits)
  - 864:    10.6395 percent of the time (2128 hits)
  - 865:    21.2289 percent of the time (4246 hits)
  - 866:     5.8997 percent of the time (1180 hits)
  - 867:    10.2795 percent of the time (2056 hits)
  - 868:   100.0000 percent of the time (20001 hits)
  - 869:     0.2800 percent of the time (56 hits)
  - 870:     1.0599 percent of the time (212 hits)
  - 871:    71.5964 percent of the time (14320 hits)
  - 872:    52.5824 percent of the time (10517 hits)
  - 873:    12.0344 percent of the time (2407 hits)
  - 874:     6.4797 percent of the time (1296 hits)
  - 875:     0.9750 percent of the time (195 hits)
  - 876:    22.0789 percent of the time (4416 hits)
  - 877:     0.0100 percent of the time (2 hits)
  - 878:     0.0650 percent of the time (13 hits)
  - 879:     5.6747 percent of the time (1135 hits)
  - 880:    22.7589 percent of the time (4552 hits)
  - 881:     2.7249 percent of the time (545 hits)
  - 882:     1.0549 percent of the time (211 hits)
  - 883:    60.7870 percent of the time (12158 hits)
  - 884:     6.1947 percent of the time (1239 hits)
  - 885:    19.7190 percent of the time (3944 hits)
  - 886:     6.4047 percent of the time (1281 hits)
  - 887:    53.0573 percent of the time (10612 hits)
  - 888:     2.0199 percent of the time (404 hits)
  - 889:     1.2199 percent of the time (244 hits)
  - 890:    27.5086 percent of the time (5502 hits)
  - 891:     0.1700 percent of the time (34 hits)
  - 893:     0.0900 percent of the time (18 hits)
  - 895:    50.9975 percent of the time (10200 hits)
  - 896:    24.5788 percent of the time (4916 hits)
  - 897:    18.4691 percent of the time (3694 hits)
  - 898:     0.1200 percent of the time (24 hits)
  - 899:     1.4399 percent of the time (288 hits)
  - 901:    34.9583 percent of the time (6992 hits)
  - 902:     0.9700 percent of the time (194 hits)
  - 903:    44.9578 percent of the time (8992 hits)
  - 904:    97.5901 percent of the time (19519 hits)
  - 905:     1.7449 percent of the time (349 hits)
  - 906:    34.7183 percent of the time (6944 hits)
  - 907:     1.0000 percent of the time (200 hits)
  - 908:     0.6300 percent of the time (126 hits)
  - 909:    41.0579 percent of the time (8212 hits)
  - 910:    16.4492 percent of the time (3290 hits)
  - 911:    18.5341 percent of the time (3707 hits)
  - 912:     0.7300 percent of the time (146 hits)
  - 913:     2.7399 percent of the time (548 hits)
  - 915:     0.8850 percent of the time (177 hits)
  - 916:     1.0699 percent of the time (214 hits)
  - 917:    15.6792 percent of the time (3136 hits)
  - 918:    24.3238 percent of the time (4865 hits)
  - 919:     3.0998 percent of the time (620 hits)
  - 920:    13.7593 percent of the time (2752 hits)
  - 921:    43.8228 percent of the time (8765 hits)
  - 922:    28.8286 percent of the time (5766 hits)
  - 923:    40.0430 percent of the time (8009 hits)
  - 924:     5.6247 percent of the time (1125 hits)
  - 925:     1.3649 percent of the time (273 hits)
  - 926:    49.4525 percent of the time (9891 hits)
  - 927:    12.3894 percent of the time (2478 hits)
  - 928:     1.8199 percent of the time (364 hits)
  - 929:     2.0399 percent of the time (408 hits)
  - 930:     1.1399 percent of the time (228 hits)
  - 931:     0.4950 percent of the time (99 hits)
  - 932:     5.4347 percent of the time (1087 hits)
  - 933:     8.8546 percent of the time (1771 hits)
  - 934:     0.0350 percent of the time (7 hits)
  - 935:     8.9796 percent of the time (1796 hits)
  - 936:     1.5049 percent of the time (301 hits)
  - 937:    57.8871 percent of the time (11578 hits)
  - 938:    27.0886 percent of the time (5418 hits)
  - 939:    28.4636 percent of the time (5693 hits)
  - 940:     3.4798 percent of the time (696 hits)
  - 941:    18.0441 percent of the time (3609 hits)
  - 943:     0.2250 percent of the time (45 hits)
  - 944:     1.2599 percent of the time (252 hits)
  - 945:    27.4286 percent of the time (5486 hits)
  - 946:     1.8799 percent of the time (376 hits)
  - 947:     0.4600 percent of the time (92 hits)
  - 948:    47.3676 percent of the time (9474 hits)
  - 949:    22.7339 percent of the time (4547 hits)
  - 950:     9.2545 percent of the time (1851 hits)
  - 951:    11.3044 percent of the time (2261 hits)
  - 952:     2.4949 percent of the time (499 hits)
  - 953:     2.1799 percent of the time (436 hits)
  - 954:    10.6245 percent of the time (2125 hits)
  - 955:    25.6737 percent of the time (5135 hits)
  - 956:    43.2878 percent of the time (8658 hits)
  - 957:    73.8113 percent of the time (14763 hits)
  - 958:    23.6888 percent of the time (4738 hits)
  - 959:    29.7335 percent of the time (5947 hits)
  - 960:    14.9193 percent of the time (2984 hits)
  - 961:    89.0255 percent of the time (17806 hits)
  - 962:     8.0346 percent of the time (1607 hits)
  - 963:     6.0997 percent of the time (1220 hits)
  - 967:     0.0700 percent of the time (14 hits)
  - 968:    44.0178 percent of the time (8804 hits)
  - 969:     3.1248 percent of the time (625 hits)
  - 970:     0.4600 percent of the time (92 hits)
  - 971:     0.2000 percent of the time (40 hits)
  - 972:    10.2645 percent of the time (2053 hits)
  - 973:     2.6049 percent of the time (521 hits)
  - 974:     0.3000 percent of the time (60 hits)
  - 975:     0.2150 percent of the time (43 hits)
  - 976:   100.0000 percent of the time (20001 hits)
  - 977:     6.2747 percent of the time (1255 hits)
  - 978:    15.4592 percent of the time (3092 hits)
  - 979:    26.6287 percent of the time (5326 hits)
  - 980:    66.3017 percent of the time (13261 hits)
  - 981:    10.2345 percent of the time (2047 hits)
  - 982:    12.0494 percent of the time (2410 hits)
  - 983:     6.9097 percent of the time (1382 hits)
  - 984:     4.8298 percent of the time (966 hits)
  - 985:    12.7944 percent of the time (2559 hits)
  - 988:    45.8727 percent of the time (9175 hits)
  - 989:     9.6145 percent of the time (1923 hits)
  - 990:    15.0242 percent of the time (3005 hits)
  - 991:     0.9250 percent of the time (185 hits)
  - 992:     0.0050 percent of the time (1 hits)
  - 993:    11.4244 percent of the time (2285 hits)
  - 994:    69.3915 percent of the time (13879 hits)
  - 995:     0.0500 percent of the time (10 hits)
  - 997:    37.7781 percent of the time (7556 hits)
  - 998:     7.1896 percent of the time (1438 hits)
  - 999:    24.6538 percent of the time (4931 hits)
  - 1000:    17.0441 percent of the time (3409 hits)
  - 1001:     3.3748 percent of the time (675 hits)
  - 1002:    44.3778 percent of the time (8876 hits)
  - 1003:    39.0380 percent of the time (7808 hits)
  - 1004:     1.9049 percent of the time (381 hits)
  - 1005:     1.3199 percent of the time (264 hits)
  - 1006:    10.0545 percent of the time (2011 hits)
  - 1007:     6.4297 percent of the time (1286 hits)
  - 1008:    58.1021 percent of the time (11621 hits)
  - 1009:    52.3824 percent of the time (10477 hits)
  - 1010:    11.3944 percent of the time (2279 hits)
  - 1011:    13.3043 percent of the time (2661 hits)
  - 1012:    15.7992 percent of the time (3160 hits)
  - 1013:    47.9126 percent of the time (9583 hits)
  - 1014:     1.7599 percent of the time (352 hits)
  - 1015:     0.1650 percent of the time (33 hits)
  - 1016:     1.3399 percent of the time (268 hits)
  - 1017:     3.3598 percent of the time (672 hits)
  - 1018:    12.0594 percent of the time (2412 hits)
  - 1019:     5.1847 percent of the time (1037 hits)
  - 1020:     9.4095 percent of the time (1882 hits)
  - 1021:     1.7649 percent of the time (353 hits)
  - 1022:     5.1497 percent of the time (1030 hits)
  - 1026:     4.5798 percent of the time (916 hits)
  - 1027:     0.4750 percent of the time (95 hits)
  - 1028:     6.9297 percent of the time (1386 hits)
  - 1029:    53.0073 percent of the time (10602 hits)
  - 1030:    47.3826 percent of the time (9477 hits)
  - 1031:     0.5900 percent of the time (118 hits)
  - 1032:    31.7034 percent of the time (6341 hits)
  - 1033:    35.1632 percent of the time (7033 hits)
  - 1034:     3.4098 percent of the time (682 hits)
  - 1035:     0.0900 percent of the time (18 hits)
  - 1036:     1.9599 percent of the time (392 hits)
  - 1038:     0.9550 percent of the time (191 hits)
  - 1039:     4.4198 percent of the time (884 hits)
  - 1041:     0.0100 percent of the time (2 hits)
  - 1042:     0.0450 percent of the time (9 hits)
  - 1043:     2.6249 percent of the time (525 hits)
  - 1044:     6.2647 percent of the time (1253 hits)
  - 1045:     0.7850 percent of the time (157 hits)
  - 1046:     6.2547 percent of the time (1251 hits)
  - 1047:     2.1249 percent of the time (425 hits)
  - 1048:    23.8788 percent of the time (4776 hits)
  - 1049:     7.7746 percent of the time (1555 hits)
  - 1050:     0.0650 percent of the time (13 hits)
  - 1051:    98.7951 percent of the time (19760 hits)
  - 1052:    76.4162 percent of the time (15284 hits)
  - 1053:    98.1301 percent of the time (19627 hits)
  - 1054:     3.1098 percent of the time (622 hits)
  - 1055:    69.5965 percent of the time (13920 hits)
  - 1056:     0.7900 percent of the time (158 hits)
  - 1057:     0.2100 percent of the time (42 hits)
  - 1058:     2.3599 percent of the time (472 hits)
  - 1059:     2.4449 percent of the time (489 hits)
  - 1060:     9.5595 percent of the time (1912 hits)
  - 1061:     0.8350 percent of the time (167 hits)
  - 1062:     1.4049 percent of the time (281 hits)
  - 1064:    56.7872 percent of the time (11358 hits)
  - 1065:     8.0096 percent of the time (1602 hits)
  - 1066:     3.5248 percent of the time (705 hits)
  - 1067:    36.7732 percent of the time (7355 hits)
  - 1068:    32.6034 percent of the time (6521 hits)
  - 1069:     6.6097 percent of the time (1322 hits)
  - 1070:    59.6220 percent of the time (11925 hits)
  - 1071:    44.0578 percent of the time (8812 hits)
  - 1072:     6.4647 percent of the time (1293 hits)
  - 1073:    78.1411 percent of the time (15629 hits)
  - 1074:     0.0300 percent of the time (6 hits)
  - 1075:     0.1550 percent of the time (31 hits)
  - 1076:     0.9100 percent of the time (182 hits)
  - 1077:     8.1146 percent of the time (1623 hits)
  - 1078:     7.7596 percent of the time (1552 hits)
  - 1079:    34.7883 percent of the time (6958 hits)
  - 1081:     0.1900 percent of the time (38 hits)
  - 1082:     9.8345 percent of the time (1967 hits)
  - 1083:    69.9415 percent of the time (13989 hits)
  - 1084:    11.7294 percent of the time (2346 hits)
  - 1085:    50.4925 percent of the time (10099 hits)
  - 1086:    61.3419 percent of the time (12269 hits)
  - 1087:    68.4866 percent of the time (13698 hits)
  - 1088:     0.7800 percent of the time (156 hits)
  - 1089:    33.1133 percent of the time (6623 hits)
  - 1090:     4.3948 percent of the time (879 hits)
  - 1091:     0.0100 percent of the time (2 hits)
  - 1093:     0.0650 percent of the time (13 hits)
  - 1096:    56.7922 percent of the time (11359 hits)
  - 1097:    64.7868 percent of the time (12958 hits)
  - 1098:    23.5538 percent of the time (4711 hits)
  - 1099:    21.1139 percent of the time (4223 hits)
  - 1100:    99.4850 percent of the time (19898 hits)
  - 1101:     5.1247 percent of the time (1025 hits)
  - 1102:     2.3399 percent of the time (468 hits)
  - 1103:     0.9400 percent of the time (188 hits)
  - 1104:     1.8699 percent of the time (374 hits)
  - 1105:    12.3144 percent of the time (2463 hits)
  - 1106:     1.8249 percent of the time (365 hits)
  - 1108:     0.0100 percent of the time (2 hits)
  - 1110:     0.0500 percent of the time (10 hits)
  - 1111:    22.2389 percent of the time (4448 hits)
  - 1112:     0.3800 percent of the time (76 hits)
  - 1113:    20.1990 percent of the time (4040 hits)
  - 1114:    40.9230 percent of the time (8185 hits)
  - 1115:     0.2450 percent of the time (49 hits)
  - 1116:     0.3400 percent of the time (68 hits)
  - 1117:    84.8408 percent of the time (16969 hits)
  - 1118:     8.5146 percent of the time (1703 hits)
  - 1119:    52.1324 percent of the time (10427 hits)
  - 1120:    39.6580 percent of the time (7932 hits)
  - 1121:     4.5598 percent of the time (912 hits)
  - 1122:     6.1397 percent of the time (1228 hits)
  - 1123:     5.2597 percent of the time (1052 hits)
  - 1124:     2.2399 percent of the time (448 hits)
  - 1125:    73.4913 percent of the time (14699 hits)
  - 1126:    60.0220 percent of the time (12005 hits)
  - 1127:    34.2383 percent of the time (6848 hits)
  - 1128:     1.5799 percent of the time (316 hits)
  - 1129:    61.1419 percent of the time (12229 hits)
  - 1130:     0.8500 percent of the time (170 hits)
  - 1131:    58.5271 percent of the time (11706 hits)
  - 1132:    15.8792 percent of the time (3176 hits)
  - 1133:     1.9249 percent of the time (385 hits)
  - 1134:    98.4201 percent of the time (19685 hits)
  - 1135:     5.8047 percent of the time (1161 hits)
  - 1136:    24.6088 percent of the time (4922 hits)
  - 1137:    48.9326 percent of the time (9787 hits)
  - 1138:    28.3036 percent of the time (5661 hits)
  - 1139:     0.1050 percent of the time (21 hits)
  - 1141:     1.5849 percent of the time (317 hits)
  - 1142:    40.2480 percent of the time (8050 hits)
  - 1143:     7.5096 percent of the time (1502 hits)
  - 1144:     8.0146 percent of the time (1603 hits)
  - 1145:    28.8236 percent of the time (5765 hits)
  - 1146:    57.2371 percent of the time (11448 hits)
  - 1147:     0.5000 percent of the time (100 hits)
  - 1148:     2.9099 percent of the time (582 hits)
  - 1149:    51.3974 percent of the time (10280 hits)
  - 1150:    18.8641 percent of the time (3773 hits)
  - 1151:    34.0933 percent of the time (6819 hits)
  - 1152:    10.9845 percent of the time (2197 hits)
  - 1153:    66.5167 percent of the time (13304 hits)
  - 1154:    52.5474 percent of the time (10510 hits)
  - 1155:     3.9698 percent of the time (794 hits)
  - 1156:     7.0596 percent of the time (1412 hits)
  - 1157:    43.2978 percent of the time (8660 hits)
  - 1160:     1.1799 percent of the time (236 hits)
  - 1161:     1.3699 percent of the time (274 hits)
  - 1164:     0.0400 percent of the time (8 hits)
  - 1166:     5.2547 percent of the time (1051 hits)
  - 1167:    33.9083 percent of the time (6782 hits)
  - 1168:     1.8099 percent of the time (362 hits)
  - 1169:     1.9849 percent of the time (397 hits)
  - 1170:     5.1347 percent of the time (1027 hits)
  - 1171:    74.5263 percent of the time (14906 hits)
  - 1172:    25.7037 percent of the time (5141 hits)
  - 1173:    41.3529 percent of the time (8271 hits)
  - 1174:     2.1649 percent of the time (433 hits)
