# Tau / ps;  Occurrence;  1-exp fit;  2-exp fit;  3-exp fit
18.91000000;  0.5982933909; 0.7238527733; 0.6064728966; 0.5975991900
18.92000000;  0.5982686311; 0.7237417979; 0.6064488132; 0.5975753867
18.93000000;  0.5982657373; 0.7236308396; 0.6064247307; 0.5975515923
18.94000000;  0.5982511042; 0.7235198983; 0.6064006492; 0.5975278069
18.95000000;  0.5982322882; 0.7234089740; 0.6063765686; 0.5975040305
18.96000000;  0.5982057504; 0.7232980667; 0.6063524890; 0.5974802630
18.97000000;  0.5981977058; 0.7231871764; 0.6063284103; 0.5974565044
18.98000000;  0.5981652120; 0.7230763031; 0.6063043327; 0.5974327547
18.99000000;  0.5981060130; 0.7229654468; 0.6062802559; 0.5974090139
19.00000000;  0.5981034308; 0.7228546075; 0.6062561801; 0.5973852820
19.01000000;  0.5981151659; 0.7227437852; 0.6062321053; 0.5973615589
19.02000000;  0.5981061488; 0.7226329799; 0.6062080314; 0.5973378447
19.03000000;  0.5981223902; 0.7225221916; 0.6061839585; 0.5973141394
19.04000000;  0.5980482090; 0.7224114202; 0.6061598866; 0.5972904429
19.05000000;  0.5980617136; 0.7223006658; 0.6061358156; 0.5972667551
19.06000000;  0.5980291979; 0.7221899285; 0.6061117455; 0.5972430762
19.07000000;  0.5980428638; 0.7220792081; 0.6060876764; 0.5972194061
19.08000000;  0.5980570141; 0.7219685046; 0.6060636083; 0.5971957448
19.09000000;  0.5980232052; 0.7218578182; 0.6060395411; 0.5971720923
19.10000000;  0.5980096724; 0.7217471487; 0.6060154749; 0.5971484485
19.11000000;  0.5979377097; 0.7216364962; 0.6059914096; 0.5971248134
19.12000000;  0.5979027618; 0.7215258606; 0.6059673453; 0.5971011871
19.13000000;  0.5978821371; 0.7214152420; 0.6059432820; 0.5970775695
19.14000000;  0.5978816334; 0.7213046404; 0.6059192196; 0.5970539606
19.15000000;  0.5978804856; 0.7211940557; 0.6058951581; 0.5970303604
19.16000000;  0.5978078519; 0.7210834880; 0.6058710976; 0.5970067689
19.17000000;  0.5977983272; 0.7209729372; 0.6058470381; 0.5969831860
19.18000000;  0.5977751147; 0.7208624034; 0.6058229795; 0.5969596118
19.19000000;  0.5977747660; 0.7207518865; 0.6057989219; 0.5969360463
19.20000000;  0.5976972791; 0.7206413866; 0.6057748652; 0.5969124894
19.21000000;  0.5976439409; 0.7205309036; 0.6057508095; 0.5968889411
19.22000000;  0.5976377868; 0.7204204375; 0.6057267548; 0.5968654015
19.23000000;  0.5976026400; 0.7203099884; 0.6057027010; 0.5968418704
19.24000000;  0.5975848855; 0.7201995562; 0.6056786481; 0.5968183479
19.25000000;  0.5975613300; 0.7200891409; 0.6056545962; 0.5967948340
19.26000000;  0.5975256898; 0.7199787426; 0.6056305453; 0.5967713287
19.27000000;  0.5974860182; 0.7198683612; 0.6056064953; 0.5967478319
19.28000000;  0.5974729255; 0.7197579967; 0.6055824463; 0.5967243437
19.29000000;  0.5974651484; 0.7196476492; 0.6055583982; 0.5967008639
19.30000000;  0.5973938855; 0.7195373185; 0.6055343511; 0.5966773927
19.31000000;  0.5973506527; 0.7194270048; 0.6055103049; 0.5966539300
19.32000000;  0.5973003247; 0.7193167080; 0.6054862597; 0.5966304758
