
>>> Condition Data >>>

    6879791 of 4400220000 molecules passed the conditions (0.16 percent).

List of reference molecules (C3H3N2) that passed the conditions:

  - 521:     2.7049 percent of the time (541 hits)
  - 522:    74.8013 percent of the time (14961 hits)
  - 523:   100.0000 percent of the time (20001 hits)
  - 524:    15.5092 percent of the time (3102 hits)
  - 525:     4.1348 percent of the time (827 hits)
  - 526:    15.0742 percent of the time (3015 hits)
  - 527:    74.6263 percent of the time (14926 hits)
  - 528:    45.5577 percent of the time (9112 hits)
  - 529:     2.4149 percent of the time (483 hits)
  - 530:     7.6996 percent of the time (1540 hits)
  - 531:     6.6347 percent of the time (1327 hits)
  - 532:     5.6097 percent of the time (1122 hits)
  - 533:     0.6000 percent of the time (120 hits)
  - 534:     2.7649 percent of the time (553 hits)
  - 535:     5.0797 percent of the time (1016 hits)
  - 536:    57.5221 percent of the time (11505 hits)
  - 537:    17.6941 percent of the time (3539 hits)
  - 538:     0.3450 percent of the time (69 hits)
  - 539:     4.5548 percent of the time (911 hits)
  - 540:    13.7193 percent of the time (2744 hits)
  - 541:     4.6848 percent of the time (937 hits)
  - 542:    11.1694 percent of the time (2234 hits)
  - 543:   100.0000 percent of the time (20001 hits)
  - 544:    98.5051 percent of the time (19702 hits)
  - 545:     9.3045 percent of the time (1861 hits)
  - 546:    15.5142 percent of the time (3103 hits)
  - 547:    13.7943 percent of the time (2759 hits)
  - 548:     2.9899 percent of the time (598 hits)
  - 549:    23.7888 percent of the time (4758 hits)
  - 550:     2.7899 percent of the time (558 hits)
  - 551:     3.2298 percent of the time (646 hits)
  - 552:     4.8998 percent of the time (980 hits)
  - 553:     9.6995 percent of the time (1940 hits)
  - 554:     1.6549 percent of the time (331 hits)
  - 555:     1.2449 percent of the time (249 hits)
  - 556:    45.5677 percent of the time (9114 hits)
  - 557:     4.1998 percent of the time (840 hits)
  - 558:    17.7191 percent of the time (3544 hits)
  - 559:    21.1789 percent of the time (4236 hits)
  - 560:     6.1497 percent of the time (1230 hits)
  - 561:     4.1548 percent of the time (831 hits)
  - 562:     1.3399 percent of the time (268 hits)
  - 563:     6.8147 percent of the time (1363 hits)
  - 564:     1.9599 percent of the time (392 hits)
  - 565:    44.7728 percent of the time (8955 hits)
  - 566:    51.6124 percent of the time (10323 hits)
  - 567:    66.5617 percent of the time (13313 hits)
  - 568:    13.1343 percent of the time (2627 hits)
  - 569:    30.7785 percent of the time (6156 hits)
  - 570:    21.7939 percent of the time (4359 hits)
  - 571:     1.3349 percent of the time (267 hits)
  - 572:     1.4549 percent of the time (291 hits)
  - 573:     0.0650 percent of the time (13 hits)
  - 574:     0.2350 percent of the time (47 hits)
  - 575:    12.8744 percent of the time (2575 hits)
  - 576:     6.0997 percent of the time (1220 hits)
  - 577:    11.4994 percent of the time (2300 hits)
  - 578:    11.9894 percent of the time (2398 hits)
  - 579:     5.3497 percent of the time (1070 hits)
  - 580:     5.4597 percent of the time (1092 hits)
  - 581:     5.0697 percent of the time (1014 hits)
  - 583:    29.1185 percent of the time (5824 hits)
  - 585:     1.5649 percent of the time (313 hits)
  - 586:     2.8899 percent of the time (578 hits)
  - 587:     1.4149 percent of the time (283 hits)
  - 588:     7.6746 percent of the time (1535 hits)
  - 589:     7.1496 percent of the time (1430 hits)
  - 590:    10.0045 percent of the time (2001 hits)
  - 591:     8.7696 percent of the time (1754 hits)
  - 592:     0.0550 percent of the time (11 hits)
  - 594:    11.3844 percent of the time (2277 hits)
  - 595:    42.3979 percent of the time (8480 hits)
  - 596:     4.2048 percent of the time (841 hits)
  - 597:     2.4449 percent of the time (489 hits)
  - 598:   100.0000 percent of the time (20001 hits)
  - 599:   100.0000 percent of the time (20001 hits)
  - 600:     6.1647 percent of the time (1233 hits)
  - 601:     2.9999 percent of the time (600 hits)
  - 602:     2.7399 percent of the time (548 hits)
  - 603:     0.0050 percent of the time (1 hits)
  - 604:     5.4697 percent of the time (1094 hits)
  - 605:     0.0950 percent of the time (19 hits)
  - 607:    12.7594 percent of the time (2552 hits)
  - 608:     3.1448 percent of the time (629 hits)
  - 609:   100.0000 percent of the time (20001 hits)
  - 610:     4.5598 percent of the time (912 hits)
  - 611:     0.9300 percent of the time (186 hits)
  - 612:     3.3998 percent of the time (680 hits)
  - 613:     2.7899 percent of the time (558 hits)
  - 614:     4.1248 percent of the time (825 hits)
  - 615:     2.1499 percent of the time (430 hits)
  - 616:     6.8047 percent of the time (1361 hits)
  - 617:     2.4299 percent of the time (486 hits)
  - 618:     1.7349 percent of the time (347 hits)
  - 619:   100.0000 percent of the time (20001 hits)
  - 620:     0.1200 percent of the time (24 hits)
  - 621:     0.0800 percent of the time (16 hits)
  - 622:     6.4297 percent of the time (1286 hits)
  - 623:     0.5050 percent of the time (101 hits)
  - 624:     0.4600 percent of the time (92 hits)
  - 625:     0.1450 percent of the time (29 hits)
  - 628:    33.5283 percent of the time (6706 hits)
  - 629:     1.8999 percent of the time (380 hits)
  - 630:     0.5650 percent of the time (113 hits)
  - 631:     3.5398 percent of the time (708 hits)
  - 632:    48.0376 percent of the time (9608 hits)
  - 633:     2.2199 percent of the time (444 hits)
  - 634:     0.0500 percent of the time (10 hits)
  - 635:     1.1249 percent of the time (225 hits)
  - 636:     2.6949 percent of the time (539 hits)
  - 637:     9.1295 percent of the time (1826 hits)
  - 638:   100.0000 percent of the time (20001 hits)
  - 639:    12.7244 percent of the time (2545 hits)
  - 640:   100.0000 percent of the time (20001 hits)
  - 641:     1.0749 percent of the time (215 hits)
  - 642:     0.5150 percent of the time (103 hits)
  - 643:     6.5997 percent of the time (1320 hits)
  - 644:     2.4699 percent of the time (494 hits)
  - 645:    15.2992 percent of the time (3060 hits)
  - 646:    11.4894 percent of the time (2298 hits)
  - 647:    95.9252 percent of the time (19186 hits)
  - 648:     0.0750 percent of the time (15 hits)
  - 650:   100.0000 percent of the time (20001 hits)
  - 651:    10.9145 percent of the time (2183 hits)
  - 652:    12.9494 percent of the time (2590 hits)
  - 653:     8.8996 percent of the time (1780 hits)
  - 654:    19.8090 percent of the time (3962 hits)
  - 655:     4.8448 percent of the time (969 hits)
  - 656:     7.0246 percent of the time (1405 hits)
  - 657:    40.3380 percent of the time (8068 hits)
  - 658:   100.0000 percent of the time (20001 hits)
  - 659:     1.2499 percent of the time (250 hits)
  - 660:     4.4448 percent of the time (889 hits)
  - 661:     8.9196 percent of the time (1784 hits)
  - 662:     8.6896 percent of the time (1738 hits)
  - 663:     7.1346 percent of the time (1427 hits)
  - 664:     9.5945 percent of the time (1919 hits)
  - 665:     8.9046 percent of the time (1781 hits)
  - 666:     5.6647 percent of the time (1133 hits)
  - 667:     1.5249 percent of the time (305 hits)
  - 668:    24.5238 percent of the time (4905 hits)
  - 669:     5.3297 percent of the time (1066 hits)
  - 670:     1.5249 percent of the time (305 hits)
  - 671:     0.2150 percent of the time (43 hits)
  - 672:    54.1323 percent of the time (10827 hits)
  - 673:    17.8841 percent of the time (3577 hits)
  - 674:   100.0000 percent of the time (20001 hits)
  - 675:    19.4890 percent of the time (3898 hits)
  - 676:    15.2942 percent of the time (3059 hits)
  - 677:     9.7045 percent of the time (1941 hits)
  - 678:    98.5401 percent of the time (19709 hits)
  - 679:    14.6443 percent of the time (2929 hits)
  - 680:     9.0045 percent of the time (1801 hits)
  - 681:     9.0495 percent of the time (1810 hits)
  - 682:     7.9346 percent of the time (1587 hits)
  - 683:    63.8918 percent of the time (12779 hits)
  - 684:     7.1496 percent of the time (1430 hits)
  - 685:     6.1147 percent of the time (1223 hits)
  - 686:     0.8500 percent of the time (170 hits)
  - 687:    15.3542 percent of the time (3071 hits)
  - 688:     6.4147 percent of the time (1283 hits)
  - 689:     9.0045 percent of the time (1801 hits)
  - 690:    10.4595 percent of the time (2092 hits)
  - 691:     1.3899 percent of the time (278 hits)
  - 692:     1.5299 percent of the time (306 hits)
  - 693:    17.3041 percent of the time (3461 hits)
  - 694:    35.8982 percent of the time (7180 hits)
  - 695:    18.8441 percent of the time (3769 hits)
  - 696:     2.5299 percent of the time (506 hits)
  - 697:     5.3747 percent of the time (1075 hits)
  - 698:    14.2043 percent of the time (2841 hits)
  - 699:     5.9647 percent of the time (1193 hits)
  - 700:    22.3789 percent of the time (4476 hits)
  - 701:    14.2393 percent of the time (2848 hits)
  - 702:     5.5547 percent of the time (1111 hits)
  - 703:    21.1989 percent of the time (4240 hits)
  - 704:   100.0000 percent of the time (20001 hits)
  - 705:     3.3298 percent of the time (666 hits)
  - 706:    16.5642 percent of the time (3313 hits)
  - 707:     1.9599 percent of the time (392 hits)
  - 708:    13.8593 percent of the time (2772 hits)
  - 709:     0.6150 percent of the time (123 hits)
  - 710:     2.5149 percent of the time (503 hits)
  - 711:     0.3450 percent of the time (69 hits)
  - 712:     3.9098 percent of the time (782 hits)
  - 713:     3.1098 percent of the time (622 hits)
  - 714:     2.0349 percent of the time (407 hits)
  - 715:    15.5742 percent of the time (3115 hits)
  - 716:     5.1047 percent of the time (1021 hits)
  - 717:     5.4947 percent of the time (1099 hits)
  - 718:    16.1192 percent of the time (3224 hits)
  - 719:     3.9848 percent of the time (797 hits)
  - 720:    18.1891 percent of the time (3638 hits)
  - 721:    16.9592 percent of the time (3392 hits)
  - 722:     9.3595 percent of the time (1872 hits)
  - 723:     4.5248 percent of the time (905 hits)
  - 724:     3.4598 percent of the time (692 hits)
  - 725:     1.0499 percent of the time (210 hits)
  - 726:     0.2750 percent of the time (55 hits)
  - 727:   100.0000 percent of the time (20001 hits)
  - 728:    28.0436 percent of the time (5609 hits)
  - 731:     0.4300 percent of the time (86 hits)
  - 732:    25.4187 percent of the time (5084 hits)
  - 733:     6.7147 percent of the time (1343 hits)
  - 734:     2.1799 percent of the time (436 hits)
  - 735:     0.4100 percent of the time (82 hits)
  - 736:     0.6050 percent of the time (121 hits)
  - 737:     2.8899 percent of the time (578 hits)
  - 738:     1.8399 percent of the time (368 hits)
  - 739:     7.5196 percent of the time (1504 hits)
  - 740:    15.9092 percent of the time (3182 hits)
  - 741:     7.6646 percent of the time (1533 hits)
  - 742:     5.9597 percent of the time (1192 hits)
  - 743:     2.4749 percent of the time (495 hits)
  - 744:     5.6297 percent of the time (1126 hits)
  - 745:     5.3397 percent of the time (1068 hits)
  - 746:     2.1199 percent of the time (424 hits)
  - 747:     1.3949 percent of the time (279 hits)
  - 748:    11.8944 percent of the time (2379 hits)
  - 749:     2.0449 percent of the time (409 hits)
  - 750:    16.4892 percent of the time (3298 hits)
  - 751:     1.0649 percent of the time (213 hits)
  - 752:     6.6747 percent of the time (1335 hits)
  - 753:     1.3249 percent of the time (265 hits)
  - 754:     0.3400 percent of the time (68 hits)
  - 755:     0.3300 percent of the time (66 hits)
  - 756:     1.2849 percent of the time (257 hits)
  - 757:     3.7748 percent of the time (755 hits)
  - 758:     1.9499 percent of the time (390 hits)
  - 759:    28.1336 percent of the time (5627 hits)
  - 760:   100.0000 percent of the time (20001 hits)
  - 761:    31.6234 percent of the time (6325 hits)
  - 762:     0.8550 percent of the time (171 hits)
  - 763:     1.2899 percent of the time (258 hits)
  - 764:    14.3093 percent of the time (2862 hits)
  - 765:    13.0943 percent of the time (2619 hits)
  - 766:     3.2598 percent of the time (652 hits)
  - 767:     3.3898 percent of the time (678 hits)
  - 768:     2.8699 percent of the time (574 hits)
  - 769:     0.4600 percent of the time (92 hits)
  - 770:     4.1798 percent of the time (836 hits)
  - 771:   100.0000 percent of the time (20001 hits)
  - 772:   100.0000 percent of the time (20001 hits)
  - 773:    10.1945 percent of the time (2039 hits)
  - 774:    20.6540 percent of the time (4131 hits)
  - 775:     9.0295 percent of the time (1806 hits)
  - 776:    16.9792 percent of the time (3396 hits)
  - 777:     3.8048 percent of the time (761 hits)
  - 778:     3.6098 percent of the time (722 hits)
  - 779:    12.7294 percent of the time (2546 hits)
  - 780:     3.3798 percent of the time (676 hits)
  - 781:    14.2743 percent of the time (2855 hits)
  - 782:    32.3534 percent of the time (6471 hits)
  - 783:   100.0000 percent of the time (20001 hits)
  - 784:    74.3163 percent of the time (14864 hits)
  - 785:    14.2743 percent of the time (2855 hits)
  - 786:     7.4596 percent of the time (1492 hits)
  - 787:     1.4599 percent of the time (292 hits)
  - 788:     0.0400 percent of the time (8 hits)
  - 789:     6.2497 percent of the time (1250 hits)
  - 790:     6.2947 percent of the time (1259 hits)
  - 791:     6.0597 percent of the time (1212 hits)
  - 792:     9.4445 percent of the time (1889 hits)
  - 793:     9.4795 percent of the time (1896 hits)
  - 794:    21.7039 percent of the time (4341 hits)
  - 795:    20.9040 percent of the time (4181 hits)
  - 796:     2.7099 percent of the time (542 hits)
  - 797:     5.9847 percent of the time (1197 hits)
  - 798:     0.7650 percent of the time (153 hits)
  - 799:     6.6197 percent of the time (1324 hits)
  - 800:    20.1940 percent of the time (4039 hits)
  - 801:   100.0000 percent of the time (20001 hits)
  - 802:     8.9546 percent of the time (1791 hits)
  - 803:     6.5247 percent of the time (1305 hits)
  - 804:     9.4095 percent of the time (1882 hits)
  - 805:     9.7495 percent of the time (1950 hits)
  - 806:     2.5249 percent of the time (505 hits)
  - 807:     0.0300 percent of the time (6 hits)
  - 808:     1.0599 percent of the time (212 hits)
  - 809:     0.0400 percent of the time (8 hits)
  - 811:     1.6199 percent of the time (324 hits)
  - 812:     1.3199 percent of the time (264 hits)
  - 813:    10.6195 percent of the time (2124 hits)
  - 814:   100.0000 percent of the time (20001 hits)
  - 815:    15.0392 percent of the time (3008 hits)
  - 816:    11.8094 percent of the time (2362 hits)
  - 819:     6.3797 percent of the time (1276 hits)
  - 820:     1.3399 percent of the time (268 hits)
  - 821:     4.7448 percent of the time (949 hits)
  - 822:   100.0000 percent of the time (20001 hits)
  - 823:     7.3396 percent of the time (1468 hits)
  - 824:    34.9233 percent of the time (6985 hits)
  - 825:    15.2592 percent of the time (3052 hits)
  - 826:     3.9798 percent of the time (796 hits)
  - 827:    25.2587 percent of the time (5052 hits)
  - 828:     1.4099 percent of the time (282 hits)
  - 829:     7.0846 percent of the time (1417 hits)
  - 830:     0.8850 percent of the time (177 hits)
  - 831:     7.2446 percent of the time (1449 hits)
  - 832:     3.0348 percent of the time (607 hits)
  - 833:     4.0548 percent of the time (811 hits)
  - 834:     0.0700 percent of the time (14 hits)
  - 835:     0.2750 percent of the time (55 hits)
  - 836:    18.2891 percent of the time (3658 hits)
  - 837:    17.1341 percent of the time (3427 hits)
  - 838:     1.1049 percent of the time (221 hits)
  - 839:    28.2136 percent of the time (5643 hits)
  - 840:     8.9646 percent of the time (1793 hits)
  - 841:    34.0733 percent of the time (6815 hits)
  - 842:    17.1941 percent of the time (3439 hits)
  - 843:    17.6141 percent of the time (3523 hits)
  - 844:     0.0300 percent of the time (6 hits)
  - 845:     0.6550 percent of the time (131 hits)
  - 846:     2.3349 percent of the time (467 hits)
  - 847:     4.5398 percent of the time (908 hits)
  - 848:     2.3199 percent of the time (464 hits)
  - 849:     2.4649 percent of the time (493 hits)
  - 850:    18.7791 percent of the time (3756 hits)
  - 851:    23.9838 percent of the time (4797 hits)
  - 852:     6.4647 percent of the time (1293 hits)
  - 853:     7.9896 percent of the time (1598 hits)
  - 854:    14.2643 percent of the time (2853 hits)
  - 855:     8.2996 percent of the time (1660 hits)
  - 856:     1.1699 percent of the time (234 hits)
  - 857:     7.2096 percent of the time (1442 hits)
  - 858:     9.9795 percent of the time (1996 hits)
  - 860:     4.0198 percent of the time (804 hits)
  - 861:     9.5195 percent of the time (1904 hits)
  - 862:    30.3335 percent of the time (6067 hits)
  - 863:    12.0294 percent of the time (2406 hits)
  - 864:    20.7190 percent of the time (4144 hits)
  - 865:    12.2694 percent of the time (2454 hits)
  - 867:     0.0550 percent of the time (11 hits)
  - 868:     0.2900 percent of the time (58 hits)
  - 869:    25.5887 percent of the time (5118 hits)
  - 870:     8.3896 percent of the time (1678 hits)
  - 871:    10.7145 percent of the time (2143 hits)
  - 872:    18.2291 percent of the time (3646 hits)
  - 873:    42.6679 percent of the time (8534 hits)
  - 874:    11.5844 percent of the time (2317 hits)
  - 875:    14.3143 percent of the time (2863 hits)
  - 876:    16.2392 percent of the time (3248 hits)
  - 877:     5.2297 percent of the time (1046 hits)
  - 878:     7.6796 percent of the time (1536 hits)
  - 879:     9.7545 percent of the time (1951 hits)
  - 880:     4.5998 percent of the time (920 hits)
  - 881:     6.1297 percent of the time (1226 hits)
  - 882:     6.9997 percent of the time (1400 hits)
  - 883:    10.1645 percent of the time (2033 hits)
  - 884:     7.6746 percent of the time (1535 hits)
  - 885:   100.0000 percent of the time (20001 hits)
  - 886:   100.0000 percent of the time (20001 hits)
  - 887:    10.5295 percent of the time (2106 hits)
  - 888:     7.8096 percent of the time (1562 hits)
  - 889:     1.3399 percent of the time (268 hits)
  - 890:     0.3750 percent of the time (75 hits)
  - 891:    72.5414 percent of the time (14509 hits)
  - 892:    20.9890 percent of the time (4198 hits)
  - 893:   100.0000 percent of the time (20001 hits)
  - 894:    11.9144 percent of the time (2383 hits)
  - 895:     7.0796 percent of the time (1416 hits)
  - 896:     2.7549 percent of the time (551 hits)
  - 897:    15.3092 percent of the time (3062 hits)
  - 898:     7.5546 percent of the time (1511 hits)
  - 899:    81.1659 percent of the time (16234 hits)
  - 900:    11.4044 percent of the time (2281 hits)
  - 901:    10.8995 percent of the time (2180 hits)
  - 902:    10.7995 percent of the time (2160 hits)
  - 903:   100.0000 percent of the time (20001 hits)
  - 904:   100.0000 percent of the time (20001 hits)
  - 905:     3.2948 percent of the time (659 hits)
  - 906:     0.7600 percent of the time (152 hits)
  - 907:    10.9995 percent of the time (2200 hits)
  - 908:     7.3146 percent of the time (1463 hits)
  - 909:     8.9746 percent of the time (1795 hits)
  - 910:     4.4898 percent of the time (898 hits)
  - 911:     3.1348 percent of the time (627 hits)
  - 912:    22.1739 percent of the time (4435 hits)
  - 913:    43.1278 percent of the time (8626 hits)
  - 914:    15.5342 percent of the time (3107 hits)
  - 915:   100.0000 percent of the time (20001 hits)
  - 916:     7.0446 percent of the time (1409 hits)
  - 917:     5.7347 percent of the time (1147 hits)
  - 918:     5.1847 percent of the time (1037 hits)
  - 919:    14.7193 percent of the time (2944 hits)
  - 920:     8.2646 percent of the time (1653 hits)
  - 921:     4.9948 percent of the time (999 hits)
  - 922:    85.2757 percent of the time (17056 hits)
  - 923:     9.2595 percent of the time (1852 hits)
  - 924:    19.2390 percent of the time (3848 hits)
  - 925:    25.0937 percent of the time (5019 hits)
  - 926:    23.6138 percent of the time (4723 hits)
  - 927:     7.0246 percent of the time (1405 hits)
  - 928:     8.3646 percent of the time (1673 hits)
  - 929:    10.8595 percent of the time (2172 hits)
  - 930:     9.1545 percent of the time (1831 hits)
  - 931:    23.3888 percent of the time (4678 hits)
  - 932:   100.0000 percent of the time (20001 hits)
  - 933:    17.8891 percent of the time (3578 hits)
  - 934:    42.0979 percent of the time (8420 hits)
  - 935:    12.1344 percent of the time (2427 hits)
  - 936:     2.7399 percent of the time (548 hits)
  - 937:     7.3296 percent of the time (1466 hits)
  - 938:    13.0993 percent of the time (2620 hits)
  - 939:     6.8497 percent of the time (1370 hits)
  - 940:    27.0286 percent of the time (5406 hits)
  - 941:    28.1986 percent of the time (5640 hits)
  - 942:    10.5795 percent of the time (2116 hits)
  - 943:    13.0893 percent of the time (2618 hits)
  - 944:    16.3042 percent of the time (3261 hits)
  - 945:     6.9247 percent of the time (1385 hits)
  - 946:     6.7547 percent of the time (1351 hits)
  - 947:     3.2248 percent of the time (645 hits)
  - 948:     6.9697 percent of the time (1394 hits)
  - 949:     0.6450 percent of the time (129 hits)
  - 950:     7.6346 percent of the time (1527 hits)
  - 951:     3.3198 percent of the time (664 hits)
  - 952:     0.8500 percent of the time (170 hits)
  - 953:     0.1250 percent of the time (25 hits)
  - 954:     2.5499 percent of the time (510 hits)
  - 955:     3.1548 percent of the time (631 hits)
  - 956:     2.8049 percent of the time (561 hits)
  - 957:     1.6749 percent of the time (335 hits)
  - 958:     4.7098 percent of the time (942 hits)
  - 959:     1.7749 percent of the time (355 hits)
  - 960:    13.7243 percent of the time (2745 hits)
  - 961:     7.6896 percent of the time (1538 hits)
  - 962:     5.1897 percent of the time (1038 hits)
  - 963:    17.8391 percent of the time (3568 hits)
  - 964:     4.7198 percent of the time (944 hits)
  - 965:     5.8297 percent of the time (1166 hits)
  - 966:     3.8898 percent of the time (778 hits)
  - 967:     0.2500 percent of the time (50 hits)
  - 968:     2.0149 percent of the time (403 hits)
  - 969:     1.0899 percent of the time (218 hits)
  - 970:     2.5799 percent of the time (516 hits)
  - 971:     4.1698 percent of the time (834 hits)
  - 972:     0.6750 percent of the time (135 hits)
  - 973:     0.4950 percent of the time (99 hits)
  - 974:     0.1550 percent of the time (31 hits)
  - 975:     0.0050 percent of the time (1 hits)
  - 976:     0.6700 percent of the time (134 hits)
  - 977:    10.6495 percent of the time (2130 hits)
  - 978:    27.1736 percent of the time (5435 hits)
  - 979:     5.1097 percent of the time (1022 hits)
  - 980:     7.1846 percent of the time (1437 hits)
  - 981:     5.5897 percent of the time (1118 hits)
  - 982:    13.0343 percent of the time (2607 hits)
  - 983:    27.5586 percent of the time (5512 hits)
  - 984:    23.6588 percent of the time (4732 hits)
  - 985:   100.0000 percent of the time (20001 hits)
  - 986:     1.7099 percent of the time (342 hits)
  - 987:     2.2549 percent of the time (451 hits)
  - 990:    11.2294 percent of the time (2246 hits)
  - 991:    10.6045 percent of the time (2121 hits)
  - 992:     4.1298 percent of the time (826 hits)
  - 993:    16.6842 percent of the time (3337 hits)
  - 994:     2.8499 percent of the time (570 hits)
  - 995:     2.1549 percent of the time (431 hits)
  - 996:     0.3600 percent of the time (72 hits)
  - 997:     6.1947 percent of the time (1239 hits)
  - 998:    18.7741 percent of the time (3755 hits)
  - 999:     3.3998 percent of the time (680 hits)
  - 1000:    10.5595 percent of the time (2112 hits)
  - 1001:   100.0000 percent of the time (20001 hits)
  - 1002:    54.9323 percent of the time (10987 hits)
  - 1003:    11.4594 percent of the time (2292 hits)
  - 1004:    12.1244 percent of the time (2425 hits)
  - 1005:    15.0592 percent of the time (3012 hits)
  - 1006:     0.0050 percent of the time (1 hits)
  - 1007:     0.0900 percent of the time (18 hits)
  - 1010:    16.8542 percent of the time (3371 hits)
  - 1012:     4.2648 percent of the time (853 hits)
  - 1013:    11.6094 percent of the time (2322 hits)
  - 1014:   100.0000 percent of the time (20001 hits)
  - 1015:     6.4947 percent of the time (1299 hits)
  - 1016:    17.5441 percent of the time (3509 hits)
  - 1017:     0.3600 percent of the time (72 hits)
  - 1018:     0.4550 percent of the time (91 hits)
  - 1019:     2.1399 percent of the time (428 hits)
  - 1020:    87.1656 percent of the time (17434 hits)
  - 1021:     7.1096 percent of the time (1422 hits)
  - 1022:    84.0658 percent of the time (16814 hits)
  - 1023:   100.0000 percent of the time (20001 hits)
  - 1025:     0.4050 percent of the time (81 hits)
  - 1026:    58.2821 percent of the time (11657 hits)
  - 1027:     4.7098 percent of the time (942 hits)
  - 1029:     0.1400 percent of the time (28 hits)
  - 1030:     5.8447 percent of the time (1169 hits)
  - 1032:     1.5749 percent of the time (315 hits)
  - 1033:    10.6695 percent of the time (2134 hits)
  - 1034:    99.9900 percent of the time (19999 hits)
  - 1035:     1.9949 percent of the time (399 hits)
  - 1038:     5.1497 percent of the time (1030 hits)
  - 1039:     5.4597 percent of the time (1092 hits)
  - 1040:     0.0250 percent of the time (5 hits)
  - 1041:    14.0843 percent of the time (2817 hits)
  - 1044:     0.3200 percent of the time (64 hits)
  - 1045:     0.2550 percent of the time (51 hits)
  - 1046:     0.4650 percent of the time (93 hits)
  - 1047:     0.0100 percent of the time (2 hits)
  - 1048:     1.4949 percent of the time (299 hits)
  - 1049:     1.5899 percent of the time (318 hits)
  - 1050:    36.7682 percent of the time (7354 hits)
  - 1051:    27.3136 percent of the time (5463 hits)
  - 1052:    10.2695 percent of the time (2054 hits)
  - 1053:     5.1097 percent of the time (1022 hits)
  - 1054:    18.5741 percent of the time (3715 hits)
  - 1055:    18.6691 percent of the time (3734 hits)
  - 1056:     0.2250 percent of the time (45 hits)
  - 1058:    31.0084 percent of the time (6202 hits)
  - 1059:    40.8580 percent of the time (8172 hits)
  - 1060:     2.4499 percent of the time (490 hits)
  - 1061:     2.3399 percent of the time (468 hits)
  - 1062:     2.9399 percent of the time (588 hits)
  - 1063:     3.0548 percent of the time (611 hits)
  - 1064:     0.7200 percent of the time (144 hits)
  - 1065:     0.7200 percent of the time (144 hits)
  - 1066:   100.0000 percent of the time (20001 hits)
  - 1067:   100.0000 percent of the time (20001 hits)
  - 1068:    55.8372 percent of the time (11168 hits)
  - 1069:    18.3141 percent of the time (3663 hits)
  - 1070:    17.3091 percent of the time (3462 hits)
  - 1071:     2.8149 percent of the time (563 hits)
  - 1072:    12.1144 percent of the time (2423 hits)
  - 1073:   100.0000 percent of the time (20001 hits)
  - 1074:    14.5693 percent of the time (2914 hits)
  - 1075:    17.3391 percent of the time (3468 hits)
  - 1076:     4.4848 percent of the time (897 hits)
  - 1077:     0.7400 percent of the time (148 hits)
  - 1078:     7.9246 percent of the time (1585 hits)
  - 1079:     5.3947 percent of the time (1079 hits)
  - 1080:     1.5849 percent of the time (317 hits)
  - 1081:     1.1199 percent of the time (224 hits)
  - 1084:    33.0783 percent of the time (6616 hits)
  - 1085:    14.4143 percent of the time (2883 hits)
  - 1086:   100.0000 percent of the time (20001 hits)
  - 1087:     6.5897 percent of the time (1318 hits)
  - 1088:     7.6646 percent of the time (1533 hits)
  - 1089:     3.9748 percent of the time (795 hits)
  - 1090:     2.4099 percent of the time (482 hits)
  - 1091:    10.6845 percent of the time (2137 hits)
  - 1092:    43.1928 percent of the time (8639 hits)
  - 1093:     6.4397 percent of the time (1288 hits)
  - 1094:    11.8794 percent of the time (2376 hits)
  - 1095:    12.1544 percent of the time (2431 hits)
  - 1096:   100.0000 percent of the time (20001 hits)
  - 1097:     2.5299 percent of the time (506 hits)
  - 1098:     4.4848 percent of the time (897 hits)
  - 1099:    22.2339 percent of the time (4447 hits)
  - 1100:    11.1644 percent of the time (2233 hits)
  - 1101:    99.7750 percent of the time (19956 hits)
  - 1102:   100.0000 percent of the time (20001 hits)
  - 1103:     3.4198 percent of the time (684 hits)
  - 1104:    37.3381 percent of the time (7468 hits)
  - 1105:     6.9347 percent of the time (1387 hits)
  - 1106:     2.9549 percent of the time (591 hits)
  - 1107:    18.6691 percent of the time (3734 hits)
  - 1108:     3.5648 percent of the time (713 hits)
  - 1109:    18.0941 percent of the time (3619 hits)
  - 1110:    14.4493 percent of the time (2890 hits)
  - 1111:     0.5150 percent of the time (103 hits)
  - 1112:     0.2850 percent of the time (57 hits)
  - 1113:    33.9183 percent of the time (6784 hits)
  - 1114:     1.8099 percent of the time (362 hits)
  - 1115:    10.7995 percent of the time (2160 hits)
  - 1116:    27.5736 percent of the time (5515 hits)
  - 1117:     8.5896 percent of the time (1718 hits)
  - 1118:     1.5749 percent of the time (315 hits)
  - 1119:    17.9341 percent of the time (3587 hits)
  - 1120:    40.4780 percent of the time (8096 hits)
  - 1121:   100.0000 percent of the time (20001 hits)
  - 1122:     2.0199 percent of the time (404 hits)
  - 1123:     5.8597 percent of the time (1172 hits)
  - 1124:   100.0000 percent of the time (20001 hits)
  - 1125:     7.3496 percent of the time (1470 hits)
  - 1126:     1.6099 percent of the time (322 hits)
  - 1127:     0.5800 percent of the time (116 hits)
  - 1128:     3.2898 percent of the time (658 hits)
  - 1130:     0.2450 percent of the time (49 hits)
  - 1131:     1.2699 percent of the time (254 hits)
  - 1132:    10.9895 percent of the time (2198 hits)
  - 1133:     1.5749 percent of the time (315 hits)
  - 1134:    12.3244 percent of the time (2465 hits)
