# Tau / ps;  Occurrence;  1-exp fit;  2-exp fit;  3-exp fit
17.79000000;  0.6401647659; 0.7716865602; 0.6471641945; 0.6398882259
17.80000000;  0.6401500082; 0.7715881995; 0.6471459414; 0.6398694531
17.81000000;  0.6401622625; 0.7714898512; 0.6471276888; 0.6398506886
17.82000000;  0.6401603352; 0.7713915155; 0.6471094367; 0.6398319322
17.83000000;  0.6401854242; 0.7712931924; 0.6470911851; 0.6398131840
17.84000000;  0.6401515830; 0.7711948818; 0.6470729341; 0.6397944440
17.85000000;  0.6401459396; 0.7710965837; 0.6470546835; 0.6397757122
17.86000000;  0.6401777872; 0.7709982981; 0.6470364335; 0.6397569886
17.87000000;  0.6401856559; 0.7709000251; 0.6470181840; 0.6397382730
17.88000000;  0.6401599144; 0.7708017646; 0.6469999350; 0.6397195656
17.89000000;  0.6401150834; 0.7707035166; 0.6469816865; 0.6397008664
17.90000000;  0.6400922068; 0.7706052811; 0.6469634386; 0.6396821752
17.91000000;  0.6400679762; 0.7705070582; 0.6469451911; 0.6396634921
17.92000000;  0.6400244843; 0.7704088478; 0.6469269442; 0.6396448171
17.93000000;  0.6399597003; 0.7703106498; 0.6469086978; 0.6396261502
17.94000000;  0.6399224489; 0.7702124645; 0.6468904519; 0.6396074913
17.95000000;  0.6398326455; 0.7701142916; 0.6468722065; 0.6395888405
17.96000000;  0.6397999453; 0.7700161312; 0.6468539616; 0.6395701977
17.97000000;  0.6397851538; 0.7699179834; 0.6468357173; 0.6395515630
17.98000000;  0.6397142552; 0.7698198480; 0.6468174734; 0.6395329362
17.99000000;  0.6395808181; 0.7697217252; 0.6467992301; 0.6395143174
18.00000000;  0.6395621249; 0.7696236149; 0.6467809873; 0.6394957067
18.01000000;  0.6395824733; 0.7695255171; 0.6467627450; 0.6394771039
18.02000000;  0.6395221968; 0.7694274318; 0.6467445032; 0.6394585090
18.03000000;  0.6395220915; 0.7693293590; 0.6467262619; 0.6394399221
18.04000000;  0.6394516622; 0.7692312986; 0.6467080212; 0.6394213432
18.05000000;  0.6394324496; 0.7691332508; 0.6466897809; 0.6394027721
18.06000000;  0.6393995404; 0.7690352155; 0.6466715412; 0.6393842090
18.07000000;  0.6393994284; 0.7689371927; 0.6466533020; 0.6393656538
18.08000000;  0.6393739535; 0.7688391824; 0.6466350633; 0.6393471065
18.09000000;  0.6393899041; 0.7687411846; 0.6466168251; 0.6393285670
18.10000000;  0.6394197229; 0.7686431992; 0.6465985874; 0.6393100354
18.11000000;  0.6394074358; 0.7685452264; 0.6465803503; 0.6392915117
18.12000000;  0.6393628450; 0.7684472660; 0.6465621136; 0.6392729958
18.13000000;  0.6393373611; 0.7683493181; 0.6465438775; 0.6392544878
18.14000000;  0.6393326788; 0.7682513827; 0.6465256419; 0.6392359875
18.15000000;  0.6393088820; 0.7681534598; 0.6465074068; 0.6392174951
18.16000000;  0.6393069042; 0.7680555494; 0.6464891722; 0.6391990104
18.17000000;  0.6393304707; 0.7679576515; 0.6464709381; 0.6391805336
18.18000000;  0.6393065006; 0.7678597660; 0.6464527046; 0.6391620645
18.19000000;  0.6392579958; 0.7677618930; 0.6464344715; 0.6391436032
18.20000000;  0.6392297892; 0.7676640325; 0.6464162390; 0.6391251496
18.21000000;  0.6392173157; 0.7675661844; 0.6463980070; 0.6391067038
18.22000000;  0.6392028102; 0.7674683489; 0.6463797755; 0.6390882657
18.23000000;  0.6392422859; 0.7673705258; 0.6463615445; 0.6390698353
18.24000000;  0.6392235493; 0.7672727151; 0.6463433140; 0.6390514126
18.25000000;  0.6391641923; 0.7671749170; 0.6463250841; 0.6390329975
18.26000000;  0.6391718528; 0.7670771313; 0.6463068546; 0.6390145902
18.27000000;  0.6391136712; 0.7669793580; 0.6462886257; 0.6389961906
18.28000000;  0.6390768115; 0.7668815972; 0.6462703973; 0.6389777986
18.29000000;  0.6390631391; 0.7667838489; 0.6462521694; 0.6389594142
18.30000000;  0.6390415086; 0.7666861131; 0.6462339420; 0.6389410375
18.31000000;  0.6390303722; 0.7665883897; 0.6462157151; 0.6389226684
18.32000000;  0.6390112771; 0.7664906787; 0.6461974888; 0.6389043069
18.33000000;  0.6389439243; 0.7663929803; 0.6461792629; 0.6388859530
18.34000000;  0.6389558093; 0.7662952942; 0.6461610376; 0.6388676067
18.35000000;  0.6389710823; 0.7661976206; 0.6461428128; 0.6388492679
18.36000000;  0.6390369915; 0.7660999595; 0.6461245885; 0.6388309368
18.37000000;  0.6389841898; 0.7660023108; 0.6461063647; 0.6388126131
18.38000000;  0.6389776189; 0.7659046746; 0.6460881414; 0.6387942971
18.39000000;  0.6389700310; 0.7658070508; 0.6460699187; 0.6387759885
18.40000000;  0.6389709114; 0.7657094395; 0.6460516964; 0.6387576875
18.41000000;  0.6389550220; 0.7656118405; 0.6460334747; 0.6387393940
18.42000000;  0.6389067752; 0.7655142541; 0.6460152535; 0.6387211080
18.43000000;  0.6388747865; 0.7654166801; 0.6459970328; 0.6387028294
18.44000000;  0.6388145010; 0.7653191185; 0.6459788126; 0.6386845584
18.45000000;  0.6388109679; 0.7652215693; 0.6459605929; 0.6386662948
18.46000000;  0.6388214979; 0.7651240326; 0.6459423737; 0.6386480386
18.47000000;  0.6388364347; 0.7650265083; 0.6459241551; 0.6386297899
18.48000000;  0.6388146008; 0.7649289964; 0.6459059370; 0.6386115486
18.49000000;  0.6388046272; 0.7648314970; 0.6458877193; 0.6385933148
18.50000000;  0.6387855007; 0.7647340100; 0.6458695022; 0.6385750883
18.51000000;  0.6387445085; 0.7646365354; 0.6458512856; 0.6385568693
18.52000000;  0.6386706296; 0.7645390733; 0.6458330696; 0.6385386576
18.53000000;  0.6386606459; 0.7644416235; 0.6458148540; 0.6385204533
