# tau / ps;  MSD / pm^2;  Derivative
8.765840; 26442.861895; 1217.433397
8.825880; 26515.956596; 1169.266301
8.885920; 26586.159345; 1151.738532
8.945960; 26655.309726; 1190.303350
9.006000; 26726.775539; 1269.637441
9.066040; 26803.004571; 1328.539690
9.126080; 26882.770094; 1293.640624
9.186120; 26960.440277; 1246.880320
9.246160; 27035.302972; 1192.925850
9.306200; 27106.926240; 1183.811002
9.366240; 27178.002252; 1163.674870
9.426280; 27247.869292; 1176.006999
9.486320; 27318.476752; 1248.765293
9.546360; 27393.452620; 1255.535506
9.606400; 27468.834972; 1196.491590
9.666440; 27540.672327; 1120.939322
9.726480; 27607.973524; 1105.496031
9.786520; 27674.347505; 1161.769485
9.846560; 27744.100145; 1229.460671
9.906600; 27817.916964; 1220.187659
9.966640; 27891.177031; 1218.535079
10.026680; 27964.337877; 1199.316372
10.086720; 28036.344832; 1196.397228
10.146760; 28108.176522; 1177.438019
10.206800; 28178.869900; 1131.066395
10.266840; 28246.779127; 1102.936547
10.326880; 28312.999437; 1087.071321
10.386920; 28378.267199; 1101.686127
10.446960; 28444.412434; 1120.357749
10.507000; 28511.678714; 1154.019642
10.567040; 28580.966053; 1200.287059
10.627080; 28653.031288; 1178.195757
10.687120; 28723.770161; 1123.797774
10.747160; 28791.242979; 1049.597249
10.807200; 28854.260798; 1001.520363
10.867240; 28914.392081; 1020.079863
10.927280; 28975.637676; 1037.858191
10.987320; 29037.950682; 1008.806179
11.047360; 29098.519405; 1004.251751
11.107400; 29158.814680; 1038.869273
11.167440; 29221.188391; 1090.430636
11.227480; 29286.657846; 1137.301809
11.287520; 29354.941447; 1147.184215
11.347560; 29423.818387; 1128.786592
11.407600; 29491.590734; 1069.484009
11.467640; 29555.802554; 1021.283429
11.527680; 29617.120411; 1064.567277
11.587720; 29681.037030; 1106.358281
11.647760; 29747.462782; 1132.185480
11.707800; 29815.439198; 1101.892903
11.767840; 29881.596848; 1043.077590
11.827880; 29944.223226; 1051.605299
11.887920; 30007.361608; 1092.239702
11.947960; 30072.939680; 1161.019552
12.008000; 30142.647294; 1194.600389
12.068040; 30214.371101; 1202.713201
12.128080; 30286.582002; 1232.666893
12.188120; 30360.591322; 1248.161899
12.248160; 30435.530963; 1279.746457
12.308200; 30512.366940; 1281.989921
12.368240; 30589.337615; 1242.620422
12.428280; 30663.944545; 1173.451622
12.488320; 30734.398580; 1101.705448
12.548360; 30800.544975; 1070.698320
12.608400; 30864.829703; 1036.956913
12.668440; 30927.088596; 1006.067860
12.728480; 30987.492910; 1007.887159
12.788520; 31048.006455; 1025.849819
12.848560; 31109.598478; 1053.974472
12.908600; 31172.879105; 1006.643042
12.968640; 31233.317954; 901.057958
